variant,counts_9114_c_F_1,counts_9114_c_F_3,counts_9114_c_F_2,counts_9114_c_F_6,counts_9114_c_F_7,counts_9114_c_F_5,counts_9114_c_F_4,counts_9114_c_F_8
1101011011111111,29.0,39.0,27.0,165.0,116.0,140.0,81.0,172.0
1101011011001010,29.0,131.0,123.0,453.0,188.0,733.0,590.0,6.0
1101011010101000,29.0,65.0,14.0,230.0,133.0,291.0,217.0,83.0
1101011001001111,29.0,73.0,91.0,103.0,276.0,180.0,139.0,204.0
1101011000011000,29.0,73.0,32.0,72.0,92.0,208.0,424.0,142.0
1101011000000000,29.0,116.0,221.0,124.0,243.0,386.0,317.0,73.0
1101010111100011,29.0,124.0,57.0,538.0,461.0,459.0,226.0,41.0
1101010111000101,29.0,66.0,29.0,160.0,330.0,129.0,80.0,41.0
1101010110011011,29.0,117.0,70.0,139.0,230.0,206.0,135.0,422.0
1101010101100110,29.0,27.0,24.0,156.0,113.0,348.0,232.0,85.0
1101010101100000,29.0,137.0,109.0,242.0,300.0,225.0,212.0,26.0
1101010101001100,29.0,288.0,19.0,171.0,310.0,173.0,191.0,130.0
1101010100101101,29.0,73.0,40.0,171.0,79.0,163.0,186.0,154.0
1101010100100100,29.0,96.0,12.0,95.0,93.0,110.0,107.0,73.0
1101010100000101,29.0,145.0,33.0,70.0,198.0,143.0,160.0,198.0
1101010011101010,29.0,73.0,18.0,203.0,58.0,386.0,317.0,29.0
1101010011001100,29.0,111.0,32.0,324.0,124.0,193.0,266.0,55.0
1101010010001111,29.0,51.0,12.0,80.0,108.0,131.0,110.0,207.0
1101010000101001,29.0,121.0,15.0,148.0,179.0,162.0,115.0,242.0
1101010000010000,29.0,110.0,15.0,45.0,108.0,160.0,168.0,127.0
1101001100110001,29.0,62.0,27.0,125.0,71.0,197.0,107.0,201.0
1101001100100010,29.0,91.0,60.0,435.0,162.0,204.0,255.0,108.0
1101001100011000,29.0,58.0,27.0,152.0,133.0,93.0,148.0,132.0
1101001010110011,29.0,48.0,12.0,80.0,94.0,110.0,71.0,143.0
1101001010100101,29.0,54.0,21.0,169.0,275.0,121.0,121.0,354.0
1101001001111101,29.0,61.0,20.0,74.0,274.0,122.0,160.0,457.0
1101001000111001,29.0,26.0,18.0,56.0,55.0,54.0,45.0,113.0
1101000111011010,29.0,93.0,26.0,230.0,119.0,300.0,235.0,34.0
1101000111000001,29.0,213.0,20.0,123.0,163.0,237.0,305.0,95.0
1101000110011011,29.0,216.0,41.0,313.0,219.0,156.0,247.0,277.0
1101000110010110,29.0,87.0,18.0,114.0,131.0,143.0,144.0,118.0
1101000100110111,29.0,53.0,46.0,76.0,38.0,64.0,43.0,117.0
1101000100100110,29.0,37.0,23.0,122.0,105.0,107.0,131.0,65.0
1101000011101001,29.0,263.0,31.0,225.0,99.0,174.0,233.0,153.0
1101000010100100,29.0,51.0,58.0,111.0,161.0,315.0,118.0,67.0
1101000001111111,29.0,211.0,82.0,133.0,208.0,107.0,207.0,345.0
1101000001101001,29.0,200.0,22.0,166.0,303.0,276.0,409.0,188.0
1101000001010100,29.0,24.0,39.0,80.0,180.0,226.0,73.0,118.0
1101000000111110,29.0,55.0,46.0,67.0,84.0,168.0,191.0,74.0
1101000000010001,29.0,88.0,41.0,245.0,258.0,403.0,184.0,380.0
1100111110011101,29.0,31.0,27.0,85.0,77.0,64.0,43.0,118.0
1100111110010100,29.0,63.0,13.0,49.0,91.0,148.0,87.0,80.0
1100111110000010,29.0,40.0,12.0,54.0,105.0,118.0,102.0,8.0
1100111101010010,29.0,80.0,12.0,154.0,87.0,221.0,148.0,29.0
1100111010110001,29.0,24.0,23.0,48.0,71.0,69.0,64.0,67.0
1100111010101001,29.0,35.0,6.0,28.0,66.0,89.0,80.0,29.0
1100111010100111,29.0,8.0,12.0,70.0,94.0,93.0,59.0,126.0
1100111001011111,29.0,171.0,57.0,46.0,60.0,74.0,23.0,80.0
1100111000111011,29.0,60.0,17.0,56.0,145.0,71.0,58.0,209.0
1100110111001011,29.0,83.0,7.0,52.0,16.0,55.0,89.0,19.0
1100110110101001,29.0,10.0,119.0,44.0,92.0,85.0,46.0,112.0
1100110110011001,29.0,64.0,35.0,39.0,81.0,52.0,115.0,206.0
1100110101000011,29.0,29.0,89.0,117.0,54.0,110.0,67.0,38.0
1100110010001011,29.0,53.0,10.0,50.0,107.0,374.0,60.0,41.0
1100110000100001,29.0,128.0,58.0,54.0,128.0,74.0,286.0,63.0
1100110000000011,29.0,86.0,13.0,277.0,274.0,288.0,156.0,129.0
1100101101100100,29.0,24.0,23.0,103.0,60.0,186.0,115.0,5.0
1100101100110010,29.0,145.0,88.0,180.0,146.0,197.0,82.0,101.0
1100101011001001,29.0,115.0,124.0,200.0,130.0,371.0,385.0,5.0
1100101010100100,29.0,23.0,156.0,84.0,70.0,166.0,148.0,50.0
1100101010000101,29.0,37.0,30.0,168.0,108.0,287.0,88.0,118.0
1100101000001110,29.0,117.0,25.0,68.0,93.0,122.0,128.0,74.0
1100101000000101,29.0,53.0,110.0,117.0,186.0,518.0,100.0,175.0
1100011111001010,29.0,250.0,14.0,248.0,53.0,395.0,323.0,9.0
1100011110110000,29.0,96.0,11.0,211.0,157.0,162.0,220.0,32.0
1100011110100100,29.0,51.0,18.0,217.0,69.0,120.0,133.0,46.0
1100011110100000,29.0,67.0,23.0,270.0,159.0,319.0,170.0,41.0
1100011101101001,29.0,49.0,25.0,135.0,71.0,404.0,304.0,49.0
1100011100111001,29.0,61.0,14.0,118.0,82.0,131.0,215.0,156.0
1100011011010101,29.0,63.0,67.0,407.0,86.0,154.0,198.0,101.0
1100011011000100,29.0,99.0,88.0,131.0,95.0,235.0,365.0,17.0
1100011011000001,29.0,199.0,26.0,175.0,83.0,307.0,429.0,77.0
1100011001001001,29.0,113.0,87.0,334.0,166.0,241.0,206.0,45.0
1100011000110111,29.0,27.0,65.0,109.0,143.0,24.0,43.0,128.0
1100010111110111,29.0,191.0,56.0,165.0,169.0,478.0,294.0,146.0
1100010101111010,29.0,233.0,109.0,525.0,461.0,423.0,381.0,224.0
1100010011011010,29.0,134.0,73.0,345.0,254.0,437.0,606.0,49.0
1100001110100000,29.0,46.0,21.0,92.0,94.0,84.0,141.0,34.0
1100001110010010,29.0,87.0,31.0,265.0,66.0,279.0,250.0,42.0
1100001101111100,29.0,88.0,42.0,101.0,131.0,226.0,194.0,94.0
1100001100100100,29.0,55.0,16.0,108.0,171.0,196.0,53.0,28.0
1100001100000011,29.0,77.0,19.0,253.0,186.0,246.0,272.0,112.0
1100001010101010,29.0,20.0,8.0,55.0,57.0,250.0,165.0,33.0
1100001000111110,29.0,65.0,47.0,31.0,37.0,111.0,23.0,49.0
1100000110101001,29.0,33.0,10.0,23.0,12.0,74.0,27.0,38.0
1100000110010101,29.0,6.0,5.0,71.0,11.0,40.0,69.0,236.0
1100000011001110,29.0,17.0,7.0,19.0,22.0,289.0,84.0,2.0
1011111111001100,29.0,63.0,8.0,25.0,13.0,28.0,55.0,19.0
1011111100011001,29.0,33.0,39.0,77.0,59.0,79.0,52.0,73.0
1011111100000011,29.0,47.0,11.0,44.0,68.0,137.0,53.0,133.0
1011110101011000,29.0,136.0,78.0,64.0,349.0,271.0,145.0,183.0
1011110100110011,29.0,72.0,15.0,45.0,62.0,75.0,51.0,88.0
1011110000001011,29.0,74.0,27.0,86.0,97.0,102.0,75.0,98.0
1011101111110001,29.0,106.0,85.0,101.0,89.0,76.0,191.0,68.0
1011101100111101,29.0,66.0,40.0,94.0,141.0,73.0,50.0,308.0
1011101010110001,29.0,51.0,6.0,326.0,154.0,423.0,96.0,358.0
1011101010101101,29.0,72.0,29.0,152.0,107.0,166.0,152.0,223.0
1011101010011010,29.0,51.0,77.0,63.0,84.0,85.0,115.0,98.0
1011100111011101,29.0,70.0,38.0,127.0,74.0,175.0,93.0,56.0
1011100101011000,29.0,17.0,16.0,61.0,211.0,43.0,102.0,60.0
1011100000101100,29.0,31.0,21.0,62.0,138.0,78.0,77.0,100.0
1011011110111001,29.0,12.0,15.0,55.0,56.0,127.0,26.0,83.0
1011011110100101,29.0,44.0,8.0,64.0,142.0,78.0,36.0,143.0
1011011100001110,29.0,27.0,245.0,156.0,216.0,50.0,109.0,129.0
1011011011011111,29.0,56.0,20.0,44.0,45.0,41.0,33.0,207.0
1011011001010111,29.0,58.0,12.0,50.0,84.0,125.0,38.0,153.0
1011011001001101,29.0,90.0,15.0,195.0,210.0,355.0,153.0,605.0
1011011000001010,29.0,109.0,41.0,127.0,68.0,199.0,101.0,121.0
1011010010011111,29.0,80.0,54.0,194.0,68.0,112.0,153.0,385.0
1011010001001101,29.0,33.0,22.0,228.0,127.0,163.0,148.0,280.0
1011010000000100,29.0,35.0,286.0,143.0,140.0,278.0,96.0,111.0
1011001100111000,29.0,154.0,112.0,44.0,80.0,42.0,53.0,47.0
1011001100001001,29.0,43.0,10.0,47.0,195.0,257.0,76.0,152.0
1011001011101000,29.0,69.0,10.0,106.0,52.0,264.0,140.0,42.0
1011000111011100,29.0,84.0,18.0,132.0,344.0,354.0,230.0,217.0
1011000110100010,29.0,109.0,24.0,124.0,333.0,116.0,53.0,41.0
1011000101010111,29.0,40.0,19.0,50.0,28.0,83.0,65.0,74.0
1011000101010001,29.0,96.0,13.0,58.0,102.0,68.0,60.0,177.0
1011000010111011,29.0,57.0,20.0,71.0,113.0,186.0,33.0,125.0
1011000000110010,29.0,53.0,11.0,53.0,91.0,128.0,105.0,99.0
1010111110001011,29.0,20.0,15.0,16.0,78.0,66.0,110.0,16.0
1010111011101001,29.0,170.0,12.0,52.0,34.0,308.0,162.0,2.0
1010111011001000,29.0,336.0,42.0,95.0,45.0,113.0,306.0,0.0
1010111000001101,29.0,15.0,20.0,54.0,36.0,108.0,58.0,156.0
1010110101010111,29.0,13.0,3.0,37.0,14.0,30.0,28.0,69.0
1010101110100010,29.0,44.0,7.0,175.0,87.0,113.0,42.0,38.0
1010101100110101,29.0,19.0,19.0,60.0,27.0,112.0,25.0,77.0
1010101011111100,29.0,19.0,9.0,40.0,50.0,103.0,39.0,15.0
1010101001000000,29.0,256.0,120.0,187.0,33.0,169.0,193.0,27.0
1010100010001100,29.0,6.0,3.0,79.0,77.0,37.0,27.0,50.0
1010011101101000,29.0,29.0,13.0,169.0,87.0,95.0,167.0,25.0
1010011011001001,29.0,50.0,34.0,82.0,78.0,87.0,86.0,27.0
1010010111011110,29.0,77.0,17.0,54.0,101.0,195.0,123.0,76.0
1010010111001011,29.0,287.0,184.0,229.0,221.0,297.0,297.0,65.0
1010010110011011,29.0,115.0,27.0,140.0,217.0,335.0,204.0,472.0
1010010101001101,29.0,171.0,48.0,400.0,268.0,294.0,136.0,230.0
1010010011101110,29.0,174.0,125.0,168.0,117.0,337.0,185.0,6.0
1010010011100000,29.0,474.0,76.0,337.0,128.0,720.0,326.0,4.0
1010010010000010,29.0,92.0,51.0,169.0,188.0,295.0,359.0,78.0
1010010001111101,29.0,57.0,113.0,97.0,162.0,168.0,138.0,353.0
1010010001110111,29.0,63.0,27.0,92.0,100.0,259.0,74.0,312.0
1010010001101110,29.0,109.0,47.0,130.0,117.0,178.0,184.0,31.0
1010010000101000,29.0,54.0,50.0,148.0,163.0,143.0,196.0,70.0
1010001110100110,29.0,33.0,32.0,22.0,41.0,64.0,45.0,36.0
1010001100000101,29.0,44.0,58.0,27.0,50.0,90.0,38.0,189.0
1010001010011100,29.0,68.0,9.0,26.0,20.0,78.0,52.0,39.0
1010001000111100,29.0,26.0,10.0,88.0,34.0,91.0,63.0,226.0
1010001000100110,29.0,55.0,11.0,87.0,45.0,63.0,20.0,65.0
1010001000011001,29.0,66.0,11.0,101.0,186.0,46.0,60.0,138.0
1010001000001011,29.0,68.0,57.0,234.0,96.0,138.0,166.0,107.0
1001111100101001,29.0,43.0,9.0,61.0,37.0,49.0,48.0,66.0
1001111100000000,29.0,58.0,19.0,60.0,37.0,138.0,123.0,21.0
1001110110011001,29.0,69.0,14.0,49.0,52.0,55.0,30.0,111.0
1001110110001010,29.0,16.0,41.0,89.0,91.0,201.0,25.0,9.0
1001110011011111,29.0,16.0,92.0,26.0,14.0,25.0,88.0,73.0
1001110001110010,29.0,23.0,31.0,89.0,36.0,167.0,76.0,59.0
1001101110011010,29.0,92.0,32.0,49.0,91.0,176.0,64.0,44.0
1001101110010111,29.0,100.0,28.0,47.0,66.0,99.0,44.0,112.0
1001101101010101,29.0,98.0,51.0,96.0,85.0,146.0,73.0,254.0
1001101011101110,29.0,213.0,9.0,28.0,20.0,60.0,50.0,3.0
1001101001000010,29.0,350.0,32.0,118.0,134.0,287.0,335.0,24.0
1001101000001011,29.0,39.0,72.0,96.0,165.0,76.0,62.0,110.0
1001100111111111,29.0,10.0,87.0,13.0,34.0,37.0,19.0,20.0
1001100011101001,29.0,190.0,8.0,162.0,70.0,358.0,197.0,25.0
1001100011100010,29.0,46.0,102.0,118.0,15.0,163.0,124.0,1.0
1001100000101001,29.0,63.0,13.0,68.0,311.0,93.0,103.0,155.0
1001011111111111,29.0,95.0,43.0,34.0,31.0,250.0,54.0,54.0
1001011101100110,29.0,126.0,11.0,131.0,89.0,346.0,132.0,5.0
1001011100010111,29.0,21.0,15.0,77.0,39.0,68.0,35.0,144.0
1001011100000101,29.0,28.0,40.0,31.0,70.0,100.0,70.0,118.0
1001011011011001,29.0,53.0,20.0,59.0,142.0,79.0,136.0,45.0
1001011001001101,29.0,117.0,18.0,63.0,133.0,149.0,95.0,155.0
1001010111111111,29.0,38.0,10.0,88.0,180.0,143.0,81.0,92.0
1001010101100111,29.0,34.0,51.0,48.0,77.0,92.0,78.0,56.0
1001010010101100,29.0,24.0,23.0,35.0,73.0,41.0,38.0,108.0
1001010000011101,29.0,40.0,50.0,81.0,88.0,87.0,33.0,334.0
1001001111000001,29.0,30.0,10.0,214.0,26.0,134.0,41.0,4.0
1001001100001111,29.0,96.0,29.0,111.0,164.0,102.0,97.0,286.0
1001001010011010,29.0,110.0,9.0,106.0,66.0,100.0,86.0,43.0
1001001010000101,29.0,29.0,73.0,57.0,52.0,56.0,30.0,60.0
1001000101101011,29.0,101.0,25.0,167.0,63.0,175.0,120.0,63.0
1001000100010001,29.0,39.0,59.0,211.0,84.0,80.0,93.0,106.0
1001000011001000,29.0,194.0,22.0,266.0,44.0,358.0,208.0,44.0
1001000010000000,29.0,87.0,34.0,116.0,70.0,128.0,151.0,75.0
1000111011101101,29.0,29.0,6.0,37.0,25.0,52.0,60.0,15.0
1000111001011011,29.0,14.0,10.0,23.0,9.0,58.0,16.0,70.0
1000111001010000,29.0,278.0,95.0,112.0,56.0,148.0,78.0,19.0
1000110110111101,29.0,3.0,21.0,48.0,48.0,28.0,52.0,67.0
1000110100110101,29.0,30.0,6.0,61.0,32.0,55.0,60.0,87.0
1000110011111001,29.0,28.0,57.0,36.0,68.0,232.0,68.0,17.0
1000101011100011,29.0,231.0,53.0,180.0,68.0,133.0,219.0,1.0
1000101010111111,29.0,14.0,3.0,41.0,33.0,27.0,37.0,84.0
1000101010100101,29.0,12.0,18.0,69.0,79.0,32.0,32.0,87.0
1000101001110010,29.0,95.0,18.0,122.0,64.0,65.0,75.0,6.0
1000100101010100,29.0,24.0,6.0,5.0,3.0,9.0,15.0,6.0
1000011111101110,29.0,80.0,28.0,43.0,20.0,89.0,45.0,2.0
1000011100101111,29.0,103.0,13.0,40.0,51.0,40.0,41.0,148.0
1000011100001100,29.0,40.0,27.0,48.0,84.0,55.0,96.0,55.0
1000011001110011,29.0,89.0,42.0,131.0,33.0,96.0,119.0,66.0
1000011000011011,29.0,25.0,25.0,138.0,92.0,57.0,85.0,71.0
1000010110110111,29.0,43.0,27.0,91.0,120.0,211.0,165.0,190.0
1000010110100011,29.0,122.0,31.0,148.0,259.0,140.0,185.0,141.0
1000010110010000,29.0,77.0,74.0,131.0,148.0,220.0,149.0,221.0
1000010110001000,29.0,100.0,31.0,63.0,134.0,160.0,138.0,76.0
1000010011100101,29.0,186.0,89.0,93.0,88.0,238.0,283.0,24.0
1000010011000111,29.0,171.0,60.0,130.0,217.0,222.0,159.0,88.0
1000010010100001,29.0,199.0,188.0,102.0,185.0,230.0,158.0,167.0
1000010010011110,29.0,52.0,28.0,209.0,242.0,261.0,261.0,137.0
1000010001011000,29.0,84.0,55.0,52.0,36.0,299.0,78.0,81.0
1000010000000010,29.0,251.0,55.0,199.0,228.0,286.0,184.0,93.0
1000001111101000,29.0,60.0,9.0,26.0,79.0,176.0,86.0,2.0
1000001111100100,29.0,90.0,57.0,98.0,34.0,52.0,124.0,3.0
1000001111011011,29.0,67.0,17.0,62.0,81.0,76.0,78.0,25.0
1000001010111001,29.0,10.0,16.0,60.0,34.0,46.0,94.0,56.0
1000000100101101,29.0,10.0,5.0,10.0,13.0,10.0,56.0,26.0
1000000100000001,29.0,13.0,2.0,19.0,51.0,38.0,27.0,16.0
0111111101110101,29.0,81.0,13.0,51.0,53.0,21.0,57.0,169.0
0111111100110011,29.0,63.0,8.0,24.0,25.0,25.0,35.0,45.0
0111111011011111,29.0,65.0,26.0,15.0,16.0,26.0,46.0,91.0
0111111010100100,29.0,6.0,4.0,7.0,28.0,43.0,23.0,34.0
0111110011110010,29.0,49.0,52.0,46.0,34.0,81.0,101.0,0.0
0111101111000011,29.0,71.0,27.0,117.0,48.0,116.0,56.0,10.0
0111101110010111,29.0,47.0,14.0,99.0,45.0,108.0,35.0,174.0
0111101101101101,29.0,35.0,14.0,73.0,72.0,108.0,59.0,93.0
0111101100101011,29.0,53.0,51.0,50.0,87.0,60.0,50.0,89.0
0111101100101001,29.0,29.0,5.0,63.0,83.0,94.0,95.0,71.0
0111101010010011,29.0,33.0,40.0,45.0,49.0,132.0,41.0,74.0
0111100010001001,29.0,23.0,16.0,21.0,148.0,63.0,37.0,155.0
0111100001001101,29.0,15.0,12.0,73.0,49.0,66.0,36.0,394.0
0111011101100111,29.0,40.0,39.0,148.0,176.0,135.0,89.0,208.0
0111011100010111,29.0,21.0,39.0,57.0,51.0,51.0,24.0,114.0
0111011010010110,29.0,80.0,31.0,57.0,21.0,55.0,95.0,73.0
0111011000010110,29.0,38.0,45.0,85.0,84.0,49.0,55.0,95.0
0111010110101011,29.0,47.0,19.0,81.0,49.0,47.0,20.0,124.0
0111010100101110,29.0,79.0,172.0,22.0,41.0,110.0,25.0,21.0
0111010011111011,29.0,55.0,18.0,35.0,125.0,86.0,89.0,138.0
0111010010111011,29.0,66.0,28.0,40.0,57.0,26.0,42.0,130.0
0111001101101010,29.0,122.0,13.0,21.0,37.0,74.0,44.0,4.0
0111001100100101,29.0,13.0,17.0,15.0,21.0,41.0,16.0,103.0
0111001011010011,29.0,72.0,6.0,72.0,71.0,33.0,50.0,84.0
0111001000100011,29.0,32.0,11.0,140.0,352.0,107.0,119.0,322.0
0111000111101001,29.0,63.0,99.0,113.0,53.0,120.0,89.0,86.0
0111000101110101,29.0,26.0,16.0,24.0,61.0,99.0,79.0,158.0
0111000100000011,29.0,41.0,10.0,56.0,65.0,265.0,132.0,214.0
0111000000100011,29.0,47.0,18.0,34.0,101.0,96.0,86.0,182.0
0111000000000001,29.0,31.0,18.0,79.0,164.0,158.0,67.0,255.0
0110111111110000,29.0,10.0,3.0,17.0,4.0,22.0,19.0,4.0
0110111100110001,29.0,52.0,6.0,30.0,57.0,25.0,40.0,69.0
0110111000110000,29.0,20.0,5.0,46.0,11.0,15.0,13.0,3.0
0110111000101110,29.0,12.0,6.0,21.0,6.0,4.0,19.0,4.0
0110111000101101,29.0,35.0,17.0,40.0,61.0,51.0,48.0,129.0
0110110000110100,29.0,30.0,3.0,32.0,17.0,47.0,11.0,11.0
0110101111011000,29.0,71.0,16.0,112.0,47.0,76.0,75.0,5.0
0110101111001111,29.0,60.0,36.0,66.0,54.0,114.0,146.0,20.0
0110101101100001,29.0,35.0,14.0,80.0,55.0,136.0,99.0,36.0
0110101100101100,29.0,26.0,26.0,51.0,22.0,100.0,21.0,39.0
0110101001101001,29.0,75.0,7.0,41.0,50.0,37.0,32.0,20.0
0110101000111001,29.0,39.0,33.0,15.0,10.0,35.0,120.0,95.0
0110101000010111,29.0,58.0,59.0,29.0,24.0,30.0,29.0,139.0
0110101000010011,29.0,116.0,37.0,90.0,49.0,76.0,130.0,82.0
0110011101010001,29.0,41.0,17.0,48.0,120.0,119.0,96.0,210.0
0110011010010001,29.0,25.0,10.0,46.0,88.0,71.0,42.0,95.0
0110011001111100,29.0,35.0,4.0,30.0,47.0,43.0,40.0,21.0
0110010100001100,29.0,69.0,67.0,238.0,178.0,169.0,258.0,169.0
0110010010100010,29.0,126.0,33.0,83.0,123.0,206.0,223.0,28.0
0110010010001000,29.0,94.0,98.0,216.0,272.0,329.0,239.0,29.0
0110010001110010,29.0,134.0,80.0,83.0,124.0,240.0,209.0,32.0
0110010001110001,29.0,168.0,41.0,127.0,140.0,194.0,198.0,217.0
0110010001010011,29.0,134.0,97.0,111.0,131.0,85.0,96.0,215.0
0101111100111000,29.0,108.0,31.0,39.0,18.0,64.0,66.0,40.0
0101110101100111,29.0,67.0,6.0,34.0,16.0,98.0,36.0,33.0
0101110010101010,29.0,13.0,12.0,20.0,6.0,74.0,42.0,9.0
0101110010000000,29.0,32.0,8.0,28.0,69.0,83.0,67.0,8.0
0101110001010000,29.0,35.0,13.0,50.0,34.0,28.0,23.0,19.0
0101101110100001,29.0,40.0,15.0,38.0,76.0,198.0,69.0,44.0
0101101110100000,29.0,108.0,7.0,89.0,51.0,103.0,108.0,8.0
0101101110000101,29.0,61.0,16.0,20.0,24.0,14.0,27.0,43.0
0101101011111000,29.0,43.0,33.0,35.0,54.0,122.0,85.0,11.0
0101101000110011,29.0,36.0,11.0,50.0,23.0,37.0,110.0,135.0
0101011110100101,29.0,25.0,10.0,24.0,24.0,68.0,39.0,80.0
0101011101100011,29.0,147.0,48.0,91.0,77.0,120.0,133.0,46.0
0101011011111111,29.0,27.0,14.0,71.0,59.0,42.0,45.0,120.0
0101011010100010,29.0,103.0,67.0,83.0,85.0,160.0,186.0,31.0
0101011001001111,29.0,50.0,47.0,152.0,132.0,108.0,86.0,131.0
0101010110011101,29.0,53.0,55.0,53.0,56.0,31.0,136.0,333.0
0101010101110011,29.0,52.0,19.0,64.0,90.0,98.0,91.0,126.0
0101010100000100,29.0,8.0,15.0,62.0,49.0,56.0,97.0,62.0
0101010010001111,29.0,32.0,10.0,64.0,124.0,56.0,39.0,155.0
0101010001100111,29.0,87.0,21.0,37.0,68.0,194.0,126.0,44.0
0101010001000011,29.0,114.0,21.0,152.0,49.0,121.0,89.0,12.0
0101001110001110,29.0,105.0,90.0,24.0,26.0,39.0,16.0,10.0
0101001001111011,29.0,36.0,59.0,40.0,64.0,37.0,70.0,104.0
0101001000000110,29.0,33.0,42.0,108.0,63.0,104.0,95.0,37.0
0101000110101001,29.0,53.0,19.0,61.0,126.0,68.0,59.0,33.0
0101000110011011,29.0,69.0,166.0,111.0,70.0,96.0,77.0,164.0
0101000110000001,29.0,74.0,140.0,52.0,52.0,128.0,75.0,73.0
0101000011100011,29.0,205.0,85.0,101.0,69.0,140.0,274.0,5.0
0101000011011010,29.0,87.0,185.0,51.0,34.0,128.0,45.0,5.0
0101000010100011,29.0,33.0,16.0,81.0,153.0,104.0,70.0,133.0
0100111011100011,29.0,119.0,7.0,42.0,8.0,34.0,72.0,13.0
0100110101101100,29.0,40.0,60.0,44.0,28.0,45.0,28.0,6.0
0100110010101111,29.0,83.0,10.0,11.0,8.0,12.0,18.0,11.0
0100110010000011,29.0,34.0,6.0,79.0,46.0,178.0,81.0,53.0
0100101101001000,29.0,80.0,36.0,70.0,23.0,189.0,233.0,4.0
0100101000000101,29.0,54.0,13.0,69.0,33.0,127.0,34.0,38.0
0100100110100001,29.0,7.0,4.0,31.0,16.0,20.0,5.0,10.0
0100011110000010,29.0,34.0,4.0,70.0,27.0,85.0,29.0,10.0
0100011100001111,29.0,40.0,144.0,79.0,26.0,48.0,21.0,96.0
0100011010110010,29.0,51.0,7.0,80.0,40.0,67.0,103.0,12.0
0100011010100001,29.0,50.0,23.0,94.0,109.0,106.0,107.0,72.0
0100010111101101,29.0,79.0,43.0,215.0,158.0,212.0,202.0,103.0
0100010111001001,29.0,257.0,39.0,160.0,33.0,216.0,234.0,53.0
0100010110001011,29.0,64.0,26.0,164.0,86.0,254.0,138.0,88.0
0100010010011001,29.0,71.0,73.0,119.0,122.0,83.0,84.0,123.0
0100010000010111,29.0,48.0,18.0,65.0,85.0,123.0,86.0,229.0
0100010000001111,29.0,51.0,16.0,89.0,104.0,119.0,91.0,162.0
0100001110111010,29.0,76.0,4.0,49.0,36.0,57.0,38.0,3.0
0100001110011000,29.0,88.0,58.0,44.0,77.0,62.0,49.0,26.0
0100001100111100,29.0,38.0,8.0,32.0,38.0,60.0,61.0,40.0
0100001011001001,29.0,178.0,25.0,56.0,31.0,80.0,179.0,6.0
0100001000000011,29.0,78.0,17.0,88.0,72.0,171.0,82.0,45.0
0100000100000101,29.0,82.0,32.0,57.0,37.0,40.0,3.0,102.0
0011111100010010,29.0,28.0,32.0,14.0,69.0,26.0,32.0,28.0
0011111000010101,29.0,10.0,66.0,7.0,19.0,28.0,19.0,91.0
0011101010000011,29.0,45.0,13.0,37.0,54.0,36.0,46.0,91.0
0011101001100000,29.0,71.0,31.0,72.0,13.0,73.0,81.0,5.0
0011011101101100,29.0,43.0,10.0,60.0,26.0,108.0,40.0,25.0
0011011101001101,29.0,30.0,38.0,30.0,63.0,57.0,35.0,63.0
0011011001000010,29.0,117.0,68.0,40.0,34.0,105.0,38.0,23.0
0011010011001001,29.0,86.0,12.0,124.0,34.0,33.0,69.0,13.0
0011010001010000,29.0,26.0,3.0,8.0,73.0,13.0,45.0,6.0
0011010000101011,29.0,60.0,10.0,39.0,61.0,31.0,50.0,84.0
0011000110011011,29.0,132.0,27.0,34.0,30.0,34.0,46.0,110.0
0011000101101101,29.0,37.0,15.0,43.0,41.0,41.0,30.0,101.0
0011000010001001,29.0,32.0,9.0,83.0,112.0,66.0,116.0,179.0
0010111101101001,29.0,47.0,45.0,5.0,9.0,43.0,31.0,30.0
0010111100111111,29.0,2.0,7.0,6.0,18.0,26.0,9.0,10.0
0010110110110001,29.0,13.0,14.0,16.0,18.0,8.0,20.0,22.0
0010110011011001,29.0,29.0,73.0,20.0,18.0,47.0,17.0,4.0
0010011010001001,29.0,18.0,8.0,39.0,12.0,33.0,28.0,36.0
0010010111000101,29.0,74.0,60.0,61.0,35.0,66.0,63.0,43.0
0010010110010100,29.0,63.0,15.0,61.0,58.0,95.0,38.0,62.0
0010010110001001,29.0,79.0,97.0,32.0,63.0,82.0,36.0,87.0
0010010100101101,29.0,31.0,51.0,83.0,44.0,46.0,35.0,133.0
0010010000110001,29.0,68.0,8.0,91.0,87.0,124.0,52.0,172.0
0010000110001101,29.0,43.0,2.0,29.0,9.0,3.0,2.0,2.0
0001110010101111,29.0,5.0,6.0,18.0,12.0,5.0,3.0,11.0
0001110001010001,29.0,30.0,61.0,39.0,35.0,27.0,16.0,30.0
0001110000001001,29.0,59.0,6.0,36.0,14.0,23.0,72.0,13.0
0001101100101010,29.0,63.0,11.0,36.0,8.0,19.0,19.0,3.0
0001101000000101,29.0,22.0,20.0,31.0,85.0,55.0,25.0,93.0
0001100111011101,29.0,11.0,12.0,21.0,15.0,14.0,11.0,13.0
0001100001010111,29.0,3.0,4.0,5.0,7.0,2.0,4.0,9.0
0001100000100011,29.0,34.0,24.0,42.0,18.0,35.0,23.0,14.0
0001011111100011,29.0,202.0,164.0,80.0,25.0,101.0,133.0,2.0
0001011101100101,29.0,22.0,18.0,27.0,45.0,29.0,20.0,6.0
