variant,counts_9114_e_F_8,counts_9114_e_F_7,counts_9114_e_F_6,counts_9114_e_F_4,counts_9114_e_F_5,counts_9114_e_F_1,counts_9114_e_F_2,counts_9114_e_F_3
1011000100011011,414.0,436.0,198.0,280.0,226.0,165.0,62.0,164.0
1001101110111111,414.0,407.0,223.0,102.0,368.0,86.0,112.0,59.0
1001011101101001,414.0,94.0,221.0,168.0,152.0,60.0,31.0,81.0
1111101010010101,413.0,176.0,151.0,125.0,72.0,27.0,81.0,31.0
1111001000101101,413.0,74.0,77.0,172.0,177.0,92.0,44.0,53.0
1011010110010001,413.0,151.0,147.0,157.0,128.0,188.0,98.0,58.0
1001011000000101,413.0,97.0,329.0,129.0,188.0,79.0,151.0,169.0
1000010001011111,413.0,155.0,88.0,222.0,176.0,45.0,30.0,56.0
0110010001111111,413.0,338.0,179.0,115.0,88.0,34.0,95.0,82.0
1111101000111101,412.0,137.0,175.0,190.0,178.0,145.0,19.0,187.0
1111011010110011,412.0,302.0,92.0,74.0,63.0,180.0,59.0,37.0
1111011010101111,412.0,362.0,166.0,120.0,210.0,92.0,27.0,51.0
1111011000011000,412.0,80.0,166.0,200.0,181.0,56.0,29.0,92.0
1110011100010000,412.0,501.0,453.0,326.0,334.0,170.0,149.0,239.0
1101101000001011,412.0,344.0,445.0,383.0,559.0,504.0,145.0,159.0
1101000101110000,412.0,349.0,284.0,410.0,283.0,83.0,71.0,247.0
1101000100000011,412.0,295.0,208.0,217.0,276.0,190.0,75.0,112.0
1100010110111000,412.0,320.0,224.0,384.0,334.0,170.0,115.0,226.0
1100001010000101,412.0,162.0,105.0,353.0,235.0,153.0,22.0,119.0
1011111000000011,412.0,413.0,185.0,339.0,139.0,41.0,205.0,90.0
1011010101101101,412.0,228.0,145.0,218.0,217.0,121.0,60.0,83.0
1011000010011001,412.0,367.0,224.0,240.0,325.0,194.0,24.0,110.0
1010010100011111,412.0,192.0,150.0,152.0,209.0,429.0,128.0,75.0
1010010001100111,412.0,367.0,412.0,513.0,213.0,94.0,139.0,134.0
1010001000010101,412.0,159.0,263.0,77.0,114.0,124.0,28.0,33.0
0110010010001111,412.0,237.0,114.0,186.0,184.0,57.0,77.0,74.0
0101111101011101,412.0,247.0,79.0,56.0,74.0,13.0,10.0,13.0
0101010000010001,412.0,127.0,122.0,140.0,176.0,30.0,26.0,36.0
1110101000010111,411.0,213.0,210.0,71.0,128.0,119.0,98.0,55.0
1110010011010111,411.0,189.0,116.0,231.0,221.0,40.0,44.0,99.0
1100010110101101,411.0,374.0,165.0,252.0,268.0,103.0,62.0,161.0
1100001001001101,411.0,614.0,149.0,229.0,124.0,132.0,32.0,111.0
1010010110111100,411.0,217.0,165.0,201.0,240.0,82.0,24.0,64.0
1000101010010111,411.0,262.0,128.0,280.0,323.0,50.0,88.0,128.0
0110010010001101,411.0,303.0,203.0,156.0,72.0,266.0,32.0,149.0
1111000100000101,410.0,179.0,247.0,116.0,202.0,395.0,27.0,45.0
1101011101111001,410.0,248.0,125.0,237.0,106.0,57.0,41.0,152.0
1011000000111111,410.0,126.0,398.0,67.0,49.0,38.0,25.0,53.0
1001011110011001,410.0,246.0,182.0,315.0,193.0,65.0,149.0,53.0
0111000101111011,410.0,153.0,228.0,86.0,227.0,51.0,69.0,37.0
0010010000010101,410.0,137.0,73.0,242.0,220.0,187.0,35.0,57.0
1111110000011011,409.0,304.0,129.0,153.0,300.0,229.0,220.0,121.0
1111101001111011,409.0,405.0,251.0,293.0,168.0,156.0,95.0,178.0
1111011110100011,409.0,276.0,336.0,206.0,175.0,133.0,35.0,215.0
1111000011010001,409.0,263.0,122.0,199.0,223.0,39.0,214.0,237.0
1110010100001001,409.0,319.0,216.0,476.0,325.0,167.0,84.0,254.0
1101101000001001,409.0,246.0,249.0,259.0,473.0,143.0,64.0,170.0
1101001011101101,409.0,326.0,470.0,601.0,456.0,521.0,20.0,246.0
1011001000001110,409.0,137.0,183.0,202.0,112.0,85.0,17.0,32.0
1011000001100101,409.0,103.0,80.0,211.0,211.0,104.0,20.0,224.0
1001101110011011,409.0,228.0,140.0,181.0,166.0,53.0,26.0,47.0
1000010110010101,409.0,144.0,129.0,172.0,157.0,33.0,51.0,76.0
0100010010011101,409.0,145.0,121.0,151.0,181.0,189.0,85.0,74.0
1111101110111111,408.0,225.0,83.0,211.0,180.0,101.0,62.0,106.0
1111100000011001,408.0,205.0,518.0,559.0,326.0,102.0,23.0,92.0
1111011100010011,408.0,215.0,208.0,389.0,176.0,300.0,67.0,255.0
1111001000000001,408.0,160.0,182.0,157.0,70.0,321.0,26.0,53.0
1110111001101111,408.0,58.0,114.0,162.0,286.0,296.0,76.0,73.0
1101110000011011,408.0,349.0,90.0,199.0,424.0,51.0,60.0,71.0
1101011110101011,408.0,149.0,158.0,167.0,378.0,41.0,28.0,128.0
1101011110011011,408.0,423.0,294.0,315.0,240.0,159.0,90.0,69.0
1011100001101101,408.0,146.0,45.0,157.0,128.0,175.0,28.0,66.0
1011011000010111,408.0,318.0,279.0,115.0,299.0,40.0,134.0,27.0
1011010100011101,408.0,237.0,69.0,56.0,103.0,83.0,29.0,172.0
1010010100111001,408.0,214.0,238.0,264.0,219.0,56.0,36.0,182.0
1001110100011001,408.0,211.0,67.0,60.0,36.0,21.0,128.0,54.0
0111011001110001,408.0,233.0,150.0,139.0,131.0,49.0,123.0,49.0
0110010110111101,408.0,134.0,80.0,133.0,153.0,40.0,92.0,41.0
1111110000001101,407.0,176.0,128.0,189.0,128.0,39.0,140.0,177.0
1110010101010011,407.0,527.0,550.0,405.0,240.0,100.0,69.0,269.0
1110010100011111,407.0,576.0,123.0,479.0,190.0,112.0,65.0,91.0
1110010000101100,407.0,212.0,268.0,554.0,273.0,153.0,321.0,139.0
1101011110111101,407.0,309.0,48.0,98.0,99.0,84.0,411.0,46.0
1101000100110011,407.0,232.0,202.0,336.0,304.0,218.0,56.0,110.0
1100001000011011,407.0,263.0,112.0,270.0,224.0,117.0,33.0,167.0
1011111110101110,407.0,865.0,364.0,307.0,462.0,128.0,152.0,240.0
1011000010010001,407.0,238.0,158.0,74.0,230.0,69.0,167.0,54.0
1010010010100101,407.0,197.0,192.0,258.0,281.0,55.0,90.0,49.0
1001000101011011,407.0,237.0,136.0,188.0,208.0,142.0,89.0,88.0
1110010010010010,406.0,393.0,194.0,406.0,480.0,85.0,67.0,346.0
1101101100111001,406.0,367.0,204.0,172.0,374.0,59.0,50.0,162.0
1101011010100101,406.0,197.0,268.0,136.0,292.0,117.0,124.0,147.0
1101000101100111,406.0,397.0,123.0,203.0,207.0,69.0,86.0,173.0
1101000101010001,406.0,210.0,105.0,183.0,325.0,149.0,189.0,219.0
1100011101011011,406.0,450.0,167.0,148.0,165.0,257.0,133.0,135.0
1100001000011101,406.0,339.0,208.0,103.0,290.0,30.0,143.0,48.0
1011010100001101,406.0,136.0,127.0,110.0,140.0,119.0,34.0,138.0
1011000001111101,406.0,379.0,123.0,124.0,405.0,69.0,83.0,60.0
1010011101010001,406.0,122.0,96.0,134.0,260.0,167.0,27.0,135.0
1000111000010101,406.0,160.0,276.0,196.0,303.0,381.0,130.0,154.0
1111010010101001,405.0,225.0,222.0,200.0,153.0,57.0,104.0,134.0
1111000000000111,405.0,276.0,159.0,214.0,112.0,63.0,28.0,85.0
1110011010001101,405.0,107.0,173.0,211.0,171.0,105.0,35.0,108.0
1110010101011000,405.0,449.0,215.0,359.0,241.0,157.0,39.0,250.0
1110010001001100,405.0,644.0,180.0,428.0,352.0,99.0,43.0,302.0
1110001000010101,405.0,299.0,212.0,62.0,71.0,44.0,61.0,148.0
1101011010000011,405.0,263.0,203.0,194.0,286.0,168.0,139.0,182.0
1101011000010100,405.0,372.0,154.0,320.0,215.0,39.0,131.0,45.0
1101001000000101,405.0,110.0,254.0,146.0,93.0,131.0,120.0,84.0
1101000001100111,405.0,313.0,168.0,258.0,253.0,50.0,43.0,44.0
1100010110010011,405.0,440.0,465.0,313.0,599.0,286.0,138.0,192.0
1011010100100011,405.0,430.0,188.0,234.0,122.0,42.0,57.0,122.0
0010010100011101,405.0,546.0,127.0,138.0,191.0,112.0,52.0,59.0
1110110100000101,404.0,225.0,142.0,122.0,83.0,26.0,24.0,56.0
1110001100110011,404.0,297.0,46.0,137.0,76.0,77.0,18.0,85.0
1101110110010011,404.0,404.0,111.0,208.0,163.0,97.0,43.0,99.0
1101101011110101,404.0,101.0,254.0,176.0,493.0,124.0,23.0,132.0
1101011001011111,404.0,143.0,91.0,86.0,114.0,32.0,25.0,22.0
1101010000001101,404.0,175.0,213.0,212.0,157.0,84.0,46.0,58.0
1101000010010001,404.0,183.0,165.0,172.0,110.0,231.0,31.0,108.0
1100011000000001,404.0,159.0,162.0,598.0,315.0,80.0,16.0,324.0
1011000000100100,404.0,76.0,251.0,108.0,226.0,145.0,25.0,107.0
1111111000100011,403.0,203.0,171.0,133.0,127.0,97.0,42.0,91.0
1110011110010011,403.0,335.0,173.0,329.0,164.0,67.0,89.0,233.0
1101000000100101,403.0,112.0,113.0,394.0,161.0,50.0,124.0,140.0
1100011110010001,403.0,158.0,91.0,346.0,95.0,190.0,21.0,342.0
1011000001111111,403.0,185.0,177.0,48.0,133.0,35.0,44.0,29.0
1010010001100101,403.0,163.0,291.0,329.0,382.0,72.0,49.0,186.0
1001101100011101,403.0,123.0,134.0,191.0,109.0,88.0,44.0,126.0
1000010100100111,403.0,267.0,132.0,174.0,333.0,108.0,79.0,143.0
0111101110010011,403.0,313.0,150.0,115.0,148.0,142.0,46.0,165.0
0101011000010101,403.0,105.0,82.0,79.0,80.0,83.0,19.0,10.0
0101001010010011,403.0,184.0,52.0,72.0,232.0,77.0,18.0,30.0
1101101110010001,402.0,193.0,276.0,225.0,213.0,195.0,39.0,154.0
1101011000101101,402.0,120.0,136.0,303.0,204.0,184.0,78.0,178.0
1101011000100011,402.0,563.0,198.0,483.0,271.0,266.0,135.0,178.0
1101000100011001,402.0,261.0,158.0,140.0,161.0,125.0,43.0,223.0
1100010010010010,402.0,566.0,407.0,273.0,551.0,268.0,89.0,120.0
1011101000011101,402.0,194.0,129.0,167.0,99.0,44.0,48.0,52.0
1011010110011001,402.0,307.0,380.0,126.0,216.0,248.0,16.0,158.0
1011000000011110,402.0,162.0,45.0,168.0,203.0,36.0,60.0,58.0
0110010101010011,402.0,297.0,140.0,238.0,225.0,113.0,39.0,123.0
1110010111010001,401.0,554.0,265.0,472.0,377.0,295.0,216.0,210.0
1110010011011101,401.0,197.0,199.0,282.0,160.0,62.0,85.0,180.0
1110010000011100,401.0,340.0,176.0,264.0,182.0,80.0,62.0,79.0
1110001000010011,401.0,358.0,152.0,166.0,247.0,316.0,62.0,76.0
1101110000010100,401.0,272.0,41.0,84.0,73.0,69.0,17.0,40.0
1101011001110001,401.0,354.0,361.0,506.0,226.0,332.0,48.0,85.0
1101000001110111,401.0,247.0,204.0,308.0,85.0,708.0,25.0,94.0
1100010001111000,401.0,403.0,272.0,635.0,285.0,139.0,87.0,154.0
1100001101011111,401.0,333.0,258.0,344.0,342.0,183.0,145.0,133.0
1010010101011111,401.0,398.0,234.0,268.0,250.0,122.0,22.0,46.0
1001001100111011,401.0,189.0,126.0,151.0,80.0,85.0,32.0,133.0
1000010000111111,401.0,196.0,65.0,128.0,276.0,126.0,58.0,265.0
1000010000011101,401.0,194.0,282.0,335.0,258.0,346.0,52.0,68.0
0111101100010001,401.0,170.0,41.0,169.0,134.0,30.0,18.0,33.0
0100010100011111,401.0,370.0,199.0,331.0,194.0,56.0,63.0,49.0
1111101000010101,400.0,139.0,366.0,112.0,127.0,385.0,162.0,213.0
1111100111111101,400.0,117.0,256.0,215.0,146.0,142.0,84.0,73.0
1111100101110011,400.0,199.0,307.0,296.0,115.0,116.0,31.0,121.0
1111011100000111,400.0,262.0,196.0,297.0,158.0,32.0,110.0,159.0
1111011000011111,400.0,321.0,204.0,85.0,242.0,188.0,126.0,109.0
1111010111110011,400.0,280.0,96.0,171.0,243.0,181.0,133.0,135.0
1110010110010111,400.0,332.0,301.0,481.0,453.0,89.0,93.0,201.0
1100101000110011,400.0,254.0,172.0,309.0,393.0,251.0,34.0,111.0
1100011001001111,400.0,377.0,106.0,213.0,180.0,41.0,21.0,326.0
1011111110010001,400.0,234.0,261.0,124.0,212.0,134.0,108.0,87.0
1011111000001101,400.0,167.0,183.0,112.0,176.0,48.0,32.0,18.0
1011100001010001,400.0,111.0,188.0,129.0,208.0,26.0,70.0,214.0
1011000100111111,400.0,146.0,29.0,125.0,78.0,64.0,15.0,69.0
1010110100111111,400.0,58.0,113.0,131.0,104.0,41.0,67.0,28.0
0101000010011001,400.0,184.0,108.0,309.0,218.0,108.0,156.0,57.0
1111100010010101,399.0,150.0,179.0,109.0,117.0,36.0,21.0,136.0
1111001000000101,399.0,136.0,104.0,67.0,125.0,56.0,133.0,150.0
1111000010100011,399.0,519.0,296.0,274.0,404.0,129.0,163.0,359.0
1111000010011100,399.0,215.0,111.0,202.0,273.0,49.0,92.0,55.0
1101010100010011,399.0,271.0,169.0,253.0,161.0,48.0,38.0,69.0
1100101000000011,399.0,609.0,266.0,366.0,225.0,284.0,72.0,297.0
1011110000110111,399.0,153.0,164.0,156.0,119.0,191.0,41.0,70.0
1011011001011011,399.0,101.0,156.0,259.0,106.0,191.0,39.0,52.0
1011001011000111,399.0,57.0,80.0,184.0,119.0,40.0,36.0,19.0
1001000110011011,399.0,425.0,174.0,309.0,321.0,141.0,32.0,110.0
1111011110001111,398.0,125.0,150.0,94.0,67.0,44.0,27.0,103.0
1111000101011111,398.0,176.0,73.0,222.0,81.0,51.0,207.0,178.0
1110011100101101,398.0,208.0,97.0,206.0,268.0,96.0,147.0,153.0
1110001001111011,398.0,434.0,95.0,176.0,335.0,138.0,47.0,116.0
1100010010111100,398.0,151.0,240.0,268.0,187.0,48.0,283.0,131.0
1001101100010101,398.0,90.0,219.0,235.0,153.0,96.0,39.0,44.0
1000010110011101,398.0,202.0,359.0,141.0,268.0,156.0,74.0,132.0
0101000010010011,398.0,219.0,112.0,111.0,196.0,100.0,264.0,102.0
0100010001110001,398.0,320.0,219.0,255.0,245.0,97.0,107.0,134.0
1111101010001011,397.0,444.0,203.0,695.0,457.0,251.0,177.0,182.0
1111010010010101,397.0,244.0,160.0,144.0,182.0,148.0,18.0,116.0
1110101100010001,397.0,198.0,277.0,332.0,186.0,147.0,31.0,188.0
1101000011111101,397.0,234.0,311.0,130.0,358.0,195.0,30.0,78.0
1101000011011101,397.0,302.0,227.0,511.0,238.0,262.0,35.0,190.0
1100010101111101,397.0,268.0,203.0,287.0,259.0,133.0,78.0,200.0
1010010000011010,397.0,283.0,135.0,307.0,313.0,197.0,194.0,208.0
1001101100010001,397.0,188.0,67.0,101.0,148.0,119.0,27.0,65.0
0011101100001101,397.0,166.0,87.0,105.0,90.0,114.0,32.0,35.0
1111011001011111,396.0,128.0,207.0,261.0,111.0,83.0,46.0,22.0
1111000101110101,396.0,237.0,78.0,431.0,133.0,95.0,52.0,167.0
1111000001001111,396.0,406.0,252.0,312.0,268.0,36.0,142.0,181.0
1110010110100101,396.0,522.0,185.0,379.0,155.0,198.0,46.0,303.0
1101101100101101,396.0,399.0,279.0,321.0,303.0,64.0,149.0,107.0
1101101000010011,396.0,291.0,407.0,345.0,306.0,249.0,82.0,102.0
1100101001011100,396.0,337.0,286.0,479.0,291.0,54.0,48.0,62.0
1100010001010111,396.0,199.0,213.0,227.0,186.0,352.0,51.0,90.0
1100010000100001,396.0,277.0,310.0,313.0,225.0,223.0,150.0,152.0
1000011110110011,396.0,402.0,246.0,294.0,268.0,93.0,62.0,88.0
0101011110001100,396.0,932.0,471.0,623.0,701.0,49.0,67.0,177.0
0100010110010011,396.0,239.0,203.0,560.0,299.0,284.0,105.0,192.0
1111100100010101,395.0,165.0,125.0,283.0,95.0,69.0,145.0,35.0
1111010011011111,395.0,106.0,65.0,144.0,51.0,21.0,38.0,64.0
1111000010000001,395.0,224.0,135.0,192.0,107.0,233.0,34.0,89.0
1011000000000001,395.0,127.0,117.0,248.0,181.0,56.0,24.0,238.0
1010010110011001,395.0,240.0,212.0,486.0,232.0,117.0,56.0,58.0
1010010010101101,395.0,404.0,152.0,136.0,162.0,105.0,89.0,273.0
1000010100000111,395.0,402.0,193.0,333.0,248.0,46.0,54.0,70.0
0110010100011100,395.0,400.0,348.0,192.0,171.0,86.0,86.0,132.0
1111110101010011,394.0,275.0,244.0,160.0,99.0,28.0,140.0,50.0
1111101101111001,394.0,295.0,163.0,282.0,257.0,49.0,104.0,66.0
1111011100011111,394.0,209.0,253.0,223.0,120.0,68.0,57.0,48.0
1111001011111111,394.0,181.0,90.0,76.0,90.0,19.0,24.0,71.0
1110111100010011,394.0,292.0,208.0,219.0,173.0,38.0,21.0,126.0
1110111001001111,394.0,102.0,29.0,259.0,107.0,23.0,25.0,170.0
1110010001101111,394.0,444.0,229.0,257.0,180.0,204.0,156.0,185.0
1110010001011101,394.0,196.0,98.0,135.0,191.0,152.0,77.0,145.0
1110010001001101,394.0,410.0,226.0,504.0,607.0,226.0,121.0,271.0
1101001010000011,394.0,325.0,155.0,323.0,271.0,62.0,65.0,241.0
1101000000010111,394.0,101.0,138.0,132.0,337.0,93.0,64.0,216.0
1100010110111110,394.0,256.0,213.0,197.0,289.0,95.0,52.0,80.0
1011000100110100,394.0,89.0,85.0,40.0,55.0,37.0,16.0,143.0
1011000010101001,394.0,247.0,191.0,206.0,132.0,173.0,50.0,47.0
0111111110011101,394.0,186.0,84.0,101.0,249.0,18.0,79.0,60.0
0111111000011101,394.0,54.0,81.0,87.0,89.0,34.0,23.0,34.0
1111111110011011,393.0,495.0,253.0,169.0,181.0,38.0,24.0,68.0
1111101000011110,393.0,287.0,193.0,546.0,463.0,141.0,40.0,54.0
1111011000010100,393.0,135.0,91.0,221.0,286.0,44.0,30.0,63.0
1111010000010011,393.0,245.0,104.0,135.0,246.0,87.0,36.0,70.0
1110010100100100,393.0,305.0,241.0,358.0,219.0,93.0,91.0,299.0
1101010101001101,393.0,163.0,146.0,107.0,98.0,85.0,50.0,113.0
1101000001001011,393.0,349.0,285.0,826.0,568.0,196.0,57.0,221.0
1011111100001111,393.0,285.0,111.0,93.0,118.0,36.0,30.0,78.0
1011000000010111,393.0,74.0,59.0,129.0,90.0,26.0,23.0,64.0
1001001001111111,393.0,217.0,136.0,130.0,223.0,229.0,123.0,75.0
1111101100111111,392.0,323.0,145.0,172.0,228.0,33.0,81.0,61.0
1110101000001101,392.0,121.0,172.0,133.0,227.0,337.0,92.0,98.0
1101011001011101,392.0,403.0,92.0,170.0,221.0,63.0,39.0,57.0
1011001110011011,392.0,344.0,278.0,215.0,187.0,120.0,26.0,76.0
1010010110011100,392.0,298.0,151.0,125.0,180.0,377.0,67.0,126.0
1111001011011011,391.0,307.0,114.0,370.0,159.0,65.0,154.0,81.0
1110111000011111,391.0,85.0,57.0,46.0,37.0,189.0,20.0,18.0
1110101001110001,391.0,210.0,241.0,330.0,159.0,200.0,76.0,110.0
1110010010000001,391.0,453.0,249.0,210.0,151.0,92.0,152.0,222.0
1110010000111000,391.0,380.0,151.0,289.0,437.0,648.0,77.0,77.0
1110010000101101,391.0,152.0,134.0,262.0,230.0,126.0,103.0,130.0
1101100010001101,391.0,244.0,134.0,136.0,135.0,84.0,64.0,88.0
1011101000011111,391.0,64.0,140.0,87.0,41.0,76.0,37.0,36.0
1011100100111111,391.0,119.0,67.0,135.0,214.0,145.0,14.0,122.0
1011000100010100,391.0,45.0,45.0,71.0,263.0,43.0,39.0,35.0
1011000100010001,391.0,247.0,238.0,161.0,209.0,95.0,143.0,197.0
1010100000010011,391.0,194.0,100.0,205.0,227.0,104.0,9.0,66.0
1010010010000111,391.0,444.0,84.0,247.0,248.0,132.0,46.0,91.0
1001100000000001,391.0,191.0,171.0,210.0,313.0,196.0,23.0,54.0
1001011010011111,391.0,143.0,245.0,124.0,152.0,207.0,28.0,76.0
1001001001010111,391.0,101.0,104.0,84.0,59.0,45.0,10.0,23.0
0100010010010001,391.0,297.0,387.0,236.0,231.0,202.0,125.0,81.0
0011011100000011,391.0,216.0,165.0,247.0,107.0,48.0,50.0,66.0
1111000101101111,390.0,238.0,179.0,378.0,184.0,35.0,63.0,121.0
1111000001110111,390.0,129.0,76.0,92.0,172.0,111.0,28.0,119.0
1101101101110111,390.0,219.0,118.0,423.0,119.0,302.0,33.0,203.0
1100010000110110,390.0,329.0,207.0,297.0,261.0,69.0,65.0,131.0
1011101010110001,390.0,161.0,144.0,219.0,88.0,23.0,50.0,38.0
1011100000101111,390.0,244.0,22.0,114.0,84.0,19.0,67.0,81.0
1011011101111111,390.0,236.0,33.0,286.0,48.0,262.0,25.0,95.0
1011000010010011,390.0,290.0,101.0,80.0,327.0,73.0,74.0,74.0
1010010100000011,390.0,231.0,429.0,332.0,341.0,194.0,127.0,245.0
1010010001110101,390.0,134.0,357.0,246.0,482.0,215.0,83.0,284.0
1001000010000001,390.0,370.0,317.0,194.0,241.0,211.0,114.0,261.0
0110010000001111,390.0,309.0,225.0,250.0,170.0,45.0,115.0,88.0
0101011100011011,390.0,229.0,213.0,200.0,174.0,46.0,26.0,128.0
1111101100010101,389.0,216.0,364.0,295.0,119.0,164.0,62.0,145.0
1111000101011100,389.0,392.0,204.0,228.0,137.0,50.0,147.0,44.0
1111000010011000,389.0,89.0,125.0,91.0,146.0,178.0,59.0,107.0
1110010110001010,389.0,575.0,141.0,192.0,272.0,275.0,40.0,147.0
1110001110111101,389.0,143.0,104.0,152.0,122.0,88.0,111.0,105.0
1101100000110011,389.0,139.0,55.0,72.0,143.0,73.0,129.0,164.0
1101011000010000,389.0,257.0,111.0,464.0,152.0,355.0,36.0,135.0
1101001100010101,389.0,100.0,120.0,57.0,102.0,26.0,22.0,78.0
1101000001100001,389.0,128.0,433.0,564.0,128.0,55.0,62.0,129.0
1100010101111001,389.0,302.0,228.0,651.0,274.0,126.0,213.0,152.0
1011011001101101,389.0,346.0,239.0,210.0,393.0,463.0,51.0,124.0
1001101000010011,389.0,298.0,236.0,291.0,226.0,306.0,31.0,130.0
0101000100010001,389.0,206.0,202.0,301.0,315.0,567.0,229.0,148.0
1111111101111111,388.0,259.0,52.0,271.0,144.0,169.0,216.0,146.0
1111110101110011,388.0,502.0,205.0,383.0,326.0,143.0,89.0,72.0
1111101110110001,388.0,332.0,154.0,383.0,255.0,68.0,29.0,179.0
1111101000011101,388.0,231.0,128.0,238.0,166.0,159.0,86.0,81.0
1111100000011111,388.0,58.0,49.0,104.0,258.0,81.0,14.0,74.0
1111011000111001,388.0,239.0,192.0,222.0,95.0,129.0,87.0,199.0
1111001100011100,388.0,222.0,229.0,146.0,543.0,42.0,33.0,97.0
1111001011111101,388.0,282.0,161.0,132.0,116.0,95.0,22.0,106.0
1111001010010011,388.0,245.0,186.0,127.0,100.0,47.0,31.0,110.0
1111001001111100,388.0,327.0,386.0,367.0,222.0,258.0,60.0,173.0
1111000110111101,388.0,422.0,294.0,155.0,227.0,68.0,22.0,24.0
1111000001110011,388.0,365.0,111.0,289.0,405.0,60.0,339.0,230.0
1110101110110111,388.0,207.0,105.0,153.0,261.0,92.0,73.0,28.0
1101100010101101,388.0,198.0,49.0,66.0,107.0,130.0,72.0,28.0
1011011110011010,388.0,239.0,134.0,179.0,124.0,301.0,22.0,167.0
1011001100101111,388.0,177.0,25.0,49.0,33.0,76.0,48.0,115.0
1011001100000011,388.0,91.0,128.0,90.0,96.0,39.0,24.0,35.0
1111111100000101,387.0,99.0,44.0,191.0,269.0,31.0,46.0,88.0
1111101010010001,387.0,354.0,142.0,184.0,250.0,50.0,53.0,185.0
1111011010011011,387.0,234.0,162.0,107.0,172.0,115.0,48.0,164.0
1111011001100001,387.0,313.0,184.0,490.0,203.0,319.0,50.0,521.0
1111001001010011,387.0,195.0,124.0,379.0,49.0,51.0,87.0,62.0
1111000000000101,387.0,181.0,184.0,265.0,203.0,75.0,54.0,174.0
1101101101111111,387.0,179.0,206.0,121.0,117.0,108.0,146.0,40.0
1101000101100001,387.0,322.0,339.0,233.0,331.0,63.0,128.0,178.0
1100101110101101,387.0,519.0,279.0,300.0,385.0,76.0,319.0,89.0
1100011100011001,387.0,193.0,195.0,385.0,408.0,213.0,42.0,252.0
1100010110010101,387.0,250.0,344.0,230.0,201.0,104.0,210.0,289.0
1010011010111101,387.0,98.0,84.0,91.0,43.0,49.0,48.0,113.0
1001110001001101,387.0,206.0,94.0,88.0,208.0,125.0,120.0,70.0
1000010100101011,387.0,281.0,167.0,352.0,299.0,180.0,90.0,155.0
1000010000011010,387.0,381.0,362.0,266.0,253.0,263.0,67.0,164.0
0100111110011101,387.0,207.0,39.0,101.0,128.0,18.0,30.0,37.0
1111111000011101,386.0,364.0,124.0,139.0,88.0,254.0,29.0,271.0
1111101101110100,386.0,270.0,110.0,400.0,314.0,79.0,129.0,213.0
1111010011110101,386.0,140.0,144.0,101.0,251.0,140.0,407.0,130.0
1111001001010101,386.0,187.0,70.0,160.0,46.0,28.0,17.0,75.0
1110111100001011,386.0,228.0,205.0,283.0,192.0,38.0,40.0,202.0
1110010101010101,386.0,168.0,328.0,325.0,202.0,266.0,63.0,136.0
1110010001101001,386.0,362.0,356.0,575.0,390.0,190.0,234.0,290.0
1110001010011111,386.0,243.0,98.0,211.0,110.0,83.0,119.0,81.0
1101000110010010,386.0,568.0,226.0,422.0,256.0,194.0,62.0,146.0
1100101000000100,386.0,141.0,149.0,140.0,192.0,33.0,19.0,139.0
1100010101110011,386.0,435.0,387.0,536.0,392.0,159.0,142.0,241.0
1011100110010001,386.0,138.0,220.0,53.0,63.0,31.0,36.0,43.0
1011011000001011,386.0,131.0,139.0,380.0,113.0,82.0,88.0,77.0
1001000100011011,386.0,498.0,257.0,198.0,453.0,64.0,135.0,98.0
1111100101010111,385.0,337.0,78.0,92.0,73.0,100.0,22.0,27.0
1111011101011111,385.0,408.0,105.0,140.0,124.0,71.0,50.0,77.0
1111011100100111,385.0,214.0,178.0,195.0,78.0,57.0,76.0,116.0
1111010001011111,385.0,245.0,181.0,108.0,80.0,64.0,277.0,39.0
1111000010010110,385.0,260.0,327.0,275.0,253.0,123.0,94.0,95.0
1110010110011110,385.0,335.0,170.0,239.0,362.0,136.0,58.0,219.0
1110010000101010,385.0,692.0,289.0,489.0,647.0,236.0,45.0,219.0
1110001010001101,385.0,73.0,150.0,303.0,155.0,134.0,26.0,117.0
1101011100111101,385.0,354.0,121.0,137.0,202.0,136.0,37.0,124.0
1101010000010101,385.0,91.0,216.0,187.0,223.0,30.0,138.0,48.0
1101000100100001,385.0,301.0,144.0,340.0,174.0,39.0,334.0,180.0
1100011010010011,385.0,138.0,177.0,324.0,281.0,53.0,38.0,81.0
1100011000010011,385.0,262.0,255.0,149.0,295.0,406.0,75.0,167.0
1011000100110101,385.0,61.0,43.0,88.0,99.0,36.0,25.0,104.0
1001010010100011,385.0,431.0,167.0,268.0,352.0,69.0,179.0,201.0
1000011100011001,385.0,139.0,113.0,140.0,315.0,136.0,23.0,64.0
1000010010011111,385.0,151.0,194.0,206.0,208.0,79.0,36.0,57.0
0101100010011111,385.0,112.0,77.0,66.0,82.0,40.0,16.0,18.0
0011000001110101,385.0,45.0,46.0,77.0,139.0,13.0,19.0,64.0
1111101101010001,384.0,199.0,117.0,136.0,203.0,108.0,89.0,93.0
1111101000101001,384.0,346.0,223.0,765.0,382.0,106.0,58.0,140.0
1111010001011001,384.0,153.0,294.0,163.0,143.0,39.0,44.0,61.0
1111000010011001,384.0,179.0,90.0,112.0,190.0,65.0,40.0,98.0
1111000010010010,384.0,209.0,208.0,238.0,192.0,73.0,57.0,157.0
