variant,counts_9114_i_F_1,counts_9114_i_F_3,counts_9114_i_F_2,counts_9114_i_F_6,counts_9114_i_F_7,counts_9114_i_F_5,counts_9114_i_F_4,counts_9114_i_F_8
0100111010110011,213.0,28.0,29.0,59.0,118.0,47.0,46.0,89.0
0100101001100001,213.0,49.0,30.0,42.0,69.0,108.0,63.0,21.0
0100011011011101,213.0,19.0,106.0,125.0,259.0,122.0,52.0,172.0
0010001110010001,213.0,35.0,8.0,25.0,47.0,43.0,25.0,129.0
1111110001110100,212.0,27.0,13.0,139.0,97.0,183.0,118.0,139.0
1111100000001100,212.0,59.0,36.0,275.0,59.0,153.0,152.0,126.0
1111011110101010,212.0,141.0,19.0,135.0,141.0,246.0,155.0,95.0
1110101101111111,212.0,22.0,13.0,190.0,151.0,80.0,108.0,203.0
1110011000000100,212.0,73.0,12.0,287.0,227.0,171.0,86.0,98.0
1101110101011111,212.0,49.0,33.0,167.0,391.0,100.0,75.0,338.0
1101101101011110,212.0,86.0,32.0,181.0,272.0,119.0,75.0,83.0
1101100110100011,212.0,84.0,26.0,364.0,216.0,287.0,141.0,220.0
1101011001011110,212.0,56.0,15.0,95.0,97.0,145.0,35.0,71.0
1100111010001001,212.0,160.0,186.0,102.0,100.0,143.0,109.0,146.0
1100111001111011,212.0,116.0,17.0,117.0,217.0,200.0,214.0,98.0
1100101111011101,212.0,55.0,25.0,201.0,108.0,91.0,82.0,93.0
1011110111001100,212.0,54.0,7.0,83.0,133.0,97.0,52.0,9.0
1011110000001010,212.0,41.0,19.0,57.0,109.0,98.0,80.0,64.0
1011010001100000,212.0,64.0,24.0,83.0,211.0,511.0,381.0,60.0
1011001011100010,212.0,30.0,21.0,59.0,52.0,307.0,109.0,2.0
1011001010100001,212.0,135.0,22.0,104.0,111.0,140.0,95.0,73.0
1010011001001001,212.0,161.0,15.0,153.0,54.0,209.0,183.0,224.0
1010010110011111,212.0,63.0,40.0,93.0,235.0,136.0,114.0,357.0
1001010111101001,212.0,61.0,108.0,139.0,138.0,166.0,171.0,66.0
1000101101101101,212.0,91.0,42.0,99.0,76.0,171.0,73.0,105.0
1000011100011011,212.0,62.0,54.0,140.0,118.0,254.0,79.0,148.0
1000010110011101,212.0,147.0,136.0,110.0,278.0,182.0,189.0,511.0
1000010100010101,212.0,260.0,87.0,154.0,265.0,256.0,218.0,355.0
0100011101001001,212.0,126.0,34.0,231.0,104.0,241.0,182.0,50.0
0100001001011011,212.0,82.0,8.0,46.0,124.0,29.0,31.0,89.0
0010010101011010,212.0,108.0,46.0,122.0,146.0,104.0,40.0,47.0
0001101000001100,212.0,31.0,15.0,44.0,86.0,52.0,39.0,81.0
1111110100100011,211.0,29.0,9.0,169.0,118.0,137.0,108.0,157.0
1111101100000111,211.0,114.0,31.0,199.0,119.0,270.0,185.0,327.0
1111100111101011,211.0,191.0,37.0,319.0,355.0,375.0,378.0,137.0
1111010011000100,211.0,59.0,20.0,99.0,193.0,157.0,211.0,48.0
1111001110001000,211.0,55.0,21.0,119.0,56.0,289.0,67.0,45.0
1111001001010010,211.0,77.0,9.0,54.0,82.0,100.0,77.0,26.0
1111000111001010,211.0,38.0,20.0,147.0,55.0,150.0,161.0,3.0
1111000101011111,211.0,40.0,13.0,98.0,171.0,91.0,91.0,224.0
1110010111111001,211.0,220.0,150.0,342.0,293.0,292.0,365.0,186.0
1110010001100111,211.0,159.0,34.0,306.0,293.0,393.0,310.0,310.0
1110001010001010,211.0,50.0,19.0,112.0,164.0,172.0,139.0,45.0
1101101111100001,211.0,160.0,47.0,282.0,142.0,273.0,201.0,14.0
1101001101000010,211.0,287.0,117.0,169.0,157.0,127.0,119.0,32.0
1100110001011100,211.0,21.0,16.0,53.0,97.0,129.0,22.0,140.0
1100010101100110,211.0,165.0,153.0,629.0,279.0,282.0,433.0,97.0
1100001101010011,211.0,97.0,147.0,140.0,206.0,93.0,102.0,133.0
1011100001111010,211.0,38.0,45.0,110.0,137.0,99.0,138.0,192.0
1011010010011011,211.0,175.0,51.0,132.0,177.0,83.0,36.0,189.0
1011000000001110,211.0,58.0,81.0,31.0,53.0,144.0,94.0,60.0
1001111001110101,211.0,28.0,8.0,56.0,66.0,47.0,67.0,168.0
1001101110111101,211.0,65.0,27.0,181.0,98.0,130.0,82.0,246.0
1001101001011111,211.0,34.0,34.0,121.0,140.0,67.0,30.0,230.0
1001100011101110,211.0,31.0,34.0,24.0,41.0,63.0,66.0,11.0
1000110100111011,211.0,68.0,24.0,95.0,95.0,82.0,56.0,107.0
1000011111111100,211.0,88.0,41.0,38.0,80.0,149.0,200.0,63.0
1000011111010010,211.0,104.0,20.0,143.0,82.0,75.0,128.0,14.0
0111100110011010,211.0,72.0,38.0,71.0,97.0,42.0,71.0,72.0
0111000000001011,211.0,60.0,46.0,52.0,119.0,91.0,87.0,184.0
0101101000010100,211.0,81.0,111.0,79.0,113.0,166.0,120.0,267.0
0100111111100111,211.0,33.0,8.0,46.0,115.0,95.0,97.0,20.0
0100100001101011,211.0,8.0,6.0,7.0,12.0,18.0,20.0,4.0
0100010111001111,211.0,92.0,29.0,48.0,221.0,181.0,92.0,50.0
0010011101000100,211.0,15.0,4.0,10.0,29.0,36.0,18.0,13.0
1111101101101101,210.0,89.0,96.0,200.0,290.0,340.0,127.0,271.0
1110101111011011,210.0,125.0,33.0,428.0,341.0,250.0,162.0,129.0
1110011010001010,210.0,72.0,31.0,176.0,154.0,137.0,216.0,89.0
1110011000010000,210.0,209.0,128.0,389.0,256.0,291.0,380.0,296.0
1110001110010011,210.0,72.0,23.0,157.0,201.0,132.0,135.0,210.0
1101100110100101,210.0,64.0,104.0,79.0,158.0,93.0,46.0,163.0
1101010111001101,210.0,40.0,27.0,66.0,58.0,161.0,80.0,121.0
1100011110000010,210.0,167.0,20.0,320.0,287.0,154.0,98.0,136.0
1100010001111111,210.0,91.0,31.0,364.0,211.0,345.0,277.0,464.0
1100010001110100,210.0,438.0,62.0,239.0,171.0,402.0,368.0,118.0
1011110001001011,210.0,41.0,15.0,101.0,126.0,155.0,98.0,86.0
1010111101010101,210.0,36.0,15.0,32.0,92.0,18.0,36.0,144.0
1010010111010001,210.0,111.0,23.0,138.0,202.0,262.0,226.0,68.0
1010010110001000,210.0,95.0,13.0,101.0,68.0,329.0,42.0,50.0
1001111000110001,210.0,30.0,3.0,24.0,33.0,61.0,34.0,141.0
1001101010000000,210.0,74.0,21.0,95.0,97.0,135.0,118.0,17.0
1001011111100011,210.0,266.0,111.0,337.0,288.0,463.0,412.0,97.0
1000010010001111,210.0,136.0,107.0,152.0,235.0,317.0,185.0,291.0
0111101011111001,210.0,185.0,45.0,368.0,544.0,351.0,336.0,617.0
0111011110011101,210.0,55.0,24.0,87.0,175.0,115.0,91.0,381.0
0111000111000011,210.0,35.0,54.0,129.0,116.0,92.0,67.0,39.0
0110110011011101,210.0,9.0,4.0,43.0,68.0,70.0,37.0,70.0
0110010111100010,210.0,95.0,21.0,215.0,40.0,236.0,166.0,6.0
0110010101001001,210.0,113.0,22.0,102.0,113.0,176.0,91.0,43.0
0110010100110011,210.0,288.0,132.0,426.0,408.0,453.0,284.0,565.0
0110010000111101,210.0,65.0,39.0,148.0,247.0,163.0,90.0,237.0
0101000001101110,210.0,126.0,15.0,166.0,112.0,170.0,75.0,26.0
0100010101101010,210.0,168.0,44.0,265.0,126.0,297.0,209.0,12.0
0100010101011000,210.0,111.0,36.0,177.0,150.0,272.0,179.0,62.0
0100010100000100,210.0,77.0,80.0,97.0,114.0,163.0,88.0,186.0
0100000011010110,210.0,18.0,3.0,22.0,38.0,15.0,44.0,4.0
0011101101111001,210.0,35.0,6.0,84.0,83.0,60.0,56.0,138.0
0011001011010101,210.0,9.0,4.0,15.0,80.0,21.0,11.0,86.0
0010011110100010,210.0,13.0,14.0,24.0,36.0,40.0,31.0,32.0
1111000000010010,209.0,198.0,45.0,429.0,200.0,210.0,281.0,254.0
1110110011111110,209.0,20.0,17.0,48.0,23.0,43.0,40.0,11.0
1110011011001000,209.0,106.0,35.0,123.0,167.0,259.0,198.0,16.0
1101110110011100,209.0,22.0,45.0,93.0,74.0,74.0,55.0,91.0
1101110101011010,209.0,30.0,27.0,231.0,113.0,194.0,110.0,75.0
1101110001000011,209.0,75.0,83.0,287.0,128.0,139.0,155.0,95.0
1101101111101011,209.0,110.0,89.0,331.0,341.0,477.0,397.0,119.0
1101011000101111,209.0,65.0,16.0,157.0,290.0,224.0,88.0,305.0
1101001110101011,209.0,58.0,18.0,76.0,190.0,75.0,117.0,117.0
1101001011101111,209.0,38.0,166.0,131.0,52.0,105.0,111.0,73.0
1101001001110010,209.0,93.0,107.0,79.0,71.0,169.0,160.0,91.0
1011110101111111,209.0,23.0,60.0,203.0,227.0,112.0,40.0,426.0
1011101110000001,209.0,42.0,9.0,33.0,69.0,57.0,121.0,149.0
1011011001010001,209.0,31.0,21.0,90.0,77.0,89.0,52.0,115.0
1010100111100011,209.0,17.0,35.0,16.0,32.0,17.0,30.0,0.0
1010011011110111,209.0,17.0,9.0,94.0,39.0,36.0,32.0,36.0
1010010110100010,209.0,107.0,44.0,234.0,227.0,239.0,116.0,73.0
1010010100000100,209.0,128.0,94.0,97.0,87.0,126.0,102.0,103.0
1001111001101010,209.0,26.0,20.0,70.0,62.0,73.0,83.0,3.0
1001011000100010,209.0,74.0,102.0,185.0,72.0,133.0,116.0,75.0
1000111111000110,209.0,23.0,14.0,66.0,30.0,98.0,88.0,0.0
1000110001111001,209.0,72.0,26.0,23.0,125.0,57.0,19.0,53.0
1000010100001100,209.0,153.0,86.0,186.0,218.0,211.0,216.0,146.0
1000010001110000,209.0,157.0,158.0,164.0,291.0,321.0,329.0,91.0
0111110001010110,209.0,37.0,5.0,49.0,73.0,103.0,50.0,52.0
0111011101011001,209.0,61.0,32.0,179.0,296.0,168.0,51.0,182.0
0111011010011101,209.0,13.0,61.0,43.0,58.0,79.0,69.0,158.0
0111010110110010,209.0,101.0,78.0,174.0,55.0,106.0,32.0,113.0
0110010101011011,209.0,79.0,15.0,126.0,312.0,119.0,100.0,345.0
0110001110101001,209.0,131.0,88.0,55.0,36.0,83.0,23.0,18.0
0101011110110100,209.0,64.0,7.0,62.0,38.0,126.0,117.0,139.0
0101011000001101,209.0,80.0,143.0,54.0,110.0,128.0,90.0,312.0
0100010110111101,209.0,73.0,26.0,75.0,181.0,177.0,53.0,266.0
0011000001011000,209.0,58.0,52.0,17.0,54.0,19.0,26.0,22.0
0010010100011101,209.0,121.0,47.0,85.0,222.0,177.0,114.0,435.0
1111101101110111,208.0,32.0,17.0,169.0,249.0,193.0,95.0,286.0
1111101011110010,208.0,132.0,43.0,145.0,185.0,210.0,259.0,103.0
1111011010111110,208.0,78.0,74.0,87.0,87.0,84.0,36.0,61.0
1110101010010010,208.0,72.0,20.0,160.0,284.0,352.0,166.0,73.0
1110011100011001,208.0,59.0,37.0,149.0,148.0,199.0,143.0,252.0
1110011011000011,208.0,140.0,98.0,184.0,164.0,254.0,360.0,108.0
1110011001100010,208.0,189.0,45.0,448.0,411.0,252.0,351.0,40.0
1110010100001111,208.0,77.0,68.0,244.0,164.0,226.0,139.0,456.0
1110010000011100,208.0,47.0,76.0,332.0,277.0,398.0,275.0,312.0
1101101001100001,208.0,195.0,187.0,193.0,275.0,341.0,246.0,81.0
1101100001110011,208.0,50.0,38.0,243.0,160.0,228.0,166.0,389.0
1101010110000101,208.0,105.0,76.0,250.0,225.0,90.0,147.0,205.0
1101000010110010,208.0,69.0,6.0,72.0,97.0,175.0,97.0,59.0
1100101000100011,208.0,216.0,56.0,395.0,359.0,321.0,312.0,322.0
1100010110011001,208.0,185.0,124.0,337.0,271.0,273.0,324.0,478.0
1100001101001000,208.0,285.0,63.0,76.0,38.0,96.0,183.0,17.0
1011101101111100,208.0,60.0,39.0,76.0,115.0,193.0,174.0,92.0
1011100111101011,208.0,70.0,29.0,63.0,356.0,186.0,170.0,124.0
1011100100000010,208.0,24.0,14.0,84.0,91.0,216.0,100.0,22.0
1011011111110011,208.0,101.0,39.0,173.0,130.0,114.0,142.0,60.0
1010010101111110,208.0,56.0,44.0,106.0,248.0,236.0,236.0,225.0
1010001000010011,208.0,29.0,8.0,68.0,105.0,84.0,58.0,61.0
1010000011100101,208.0,6.0,3.0,14.0,33.0,16.0,68.0,22.0
1000111010010000,208.0,568.0,157.0,43.0,113.0,206.0,66.0,33.0
1000010100011010,208.0,145.0,96.0,227.0,286.0,276.0,232.0,288.0
1000001001010011,208.0,153.0,51.0,113.0,37.0,75.0,63.0,79.0
0111010110000000,208.0,44.0,17.0,132.0,52.0,146.0,39.0,63.0
0111000010010000,208.0,48.0,59.0,154.0,89.0,60.0,61.0,63.0
0110010010000011,208.0,106.0,31.0,232.0,405.0,348.0,216.0,244.0
0110010001101100,208.0,265.0,163.0,169.0,213.0,383.0,212.0,54.0
0100011011000000,208.0,124.0,21.0,35.0,42.0,67.0,156.0,0.0
0010110111101001,208.0,63.0,15.0,22.0,18.0,37.0,42.0,41.0
0010010101100001,208.0,90.0,22.0,92.0,97.0,175.0,96.0,82.0
0001100000001001,208.0,48.0,25.0,31.0,74.0,55.0,30.0,112.0
1111111111010010,207.0,44.0,24.0,271.0,89.0,218.0,73.0,40.0
1111100011101101,207.0,68.0,27.0,58.0,169.0,159.0,148.0,70.0
1111000101101101,207.0,132.0,180.0,233.0,200.0,287.0,137.0,218.0
1111000010111000,207.0,61.0,10.0,178.0,51.0,110.0,71.0,32.0
1110010101100001,207.0,440.0,71.0,867.0,720.0,1178.0,716.0,437.0
1101110000011111,207.0,32.0,43.0,264.0,377.0,122.0,91.0,298.0
1101100110110101,207.0,66.0,26.0,134.0,146.0,48.0,38.0,86.0
1101011110110000,207.0,56.0,11.0,140.0,208.0,79.0,152.0,109.0
1101001001000000,207.0,96.0,68.0,142.0,93.0,262.0,189.0,9.0
1100111000100101,207.0,52.0,14.0,108.0,90.0,279.0,74.0,158.0
1100010101011100,207.0,220.0,46.0,263.0,262.0,584.0,269.0,258.0
1011010111001011,207.0,63.0,24.0,79.0,123.0,92.0,149.0,29.0
1011000101111010,207.0,83.0,16.0,110.0,231.0,141.0,84.0,63.0
1010001001100000,207.0,145.0,58.0,98.0,44.0,131.0,218.0,62.0
1001111100111000,207.0,11.0,8.0,24.0,158.0,39.0,61.0,83.0
1001011011100011,207.0,109.0,27.0,292.0,128.0,220.0,155.0,38.0
1001000100001001,207.0,167.0,16.0,132.0,411.0,194.0,96.0,152.0
1000010100110001,207.0,88.0,29.0,168.0,208.0,176.0,118.0,112.0
1000010001110001,207.0,202.0,160.0,220.0,178.0,317.0,201.0,258.0
0111111001101101,207.0,110.0,31.0,75.0,59.0,148.0,31.0,73.0
0111010101010101,207.0,17.0,10.0,51.0,173.0,41.0,37.0,124.0
0101000110011001,207.0,46.0,31.0,95.0,57.0,173.0,76.0,247.0
0100111111000011,207.0,82.0,24.0,123.0,25.0,63.0,53.0,35.0
0100011110000101,207.0,36.0,12.0,38.0,147.0,46.0,70.0,74.0
0011111100001001,207.0,43.0,63.0,20.0,82.0,71.0,32.0,187.0
0010010101000010,207.0,88.0,12.0,134.0,142.0,143.0,152.0,12.0
0000101100011001,207.0,49.0,21.0,51.0,81.0,62.0,38.0,77.0
1111110001111001,206.0,94.0,73.0,195.0,257.0,158.0,127.0,267.0
1111000100001000,206.0,93.0,67.0,188.0,114.0,308.0,213.0,87.0
1110111001001010,206.0,87.0,55.0,141.0,83.0,102.0,113.0,9.0
1110101100111001,206.0,14.0,66.0,104.0,59.0,76.0,119.0,152.0
1110011111110010,206.0,77.0,25.0,98.0,78.0,145.0,161.0,39.0
1110010101110011,206.0,250.0,106.0,384.0,478.0,679.0,582.0,412.0
1101110110011011,206.0,90.0,43.0,233.0,309.0,142.0,111.0,363.0
1101101010011001,206.0,53.0,53.0,152.0,115.0,161.0,107.0,302.0
1101101010000111,206.0,113.0,43.0,349.0,289.0,207.0,182.0,361.0
1101010110001010,206.0,59.0,63.0,488.0,170.0,129.0,370.0,226.0
1101010010101101,206.0,111.0,23.0,235.0,166.0,144.0,151.0,290.0
1100111100010010,206.0,35.0,8.0,115.0,105.0,151.0,99.0,65.0
1100111010000110,206.0,114.0,31.0,574.0,226.0,261.0,142.0,33.0
1100110101000010,206.0,81.0,17.0,185.0,61.0,129.0,46.0,8.0
1100010111101001,206.0,264.0,39.0,232.0,128.0,314.0,374.0,67.0
1100010111001110,206.0,231.0,104.0,394.0,280.0,388.0,445.0,91.0
1100010011010000,206.0,206.0,89.0,212.0,241.0,383.0,261.0,60.0
1100010011000100,206.0,184.0,51.0,277.0,321.0,695.0,408.0,71.0
1100010001001010,206.0,225.0,155.0,612.0,386.0,767.0,637.0,151.0
1100001000010101,206.0,23.0,17.0,58.0,71.0,149.0,149.0,107.0
1011111100111100,206.0,71.0,9.0,148.0,161.0,191.0,109.0,166.0
1011101101001110,206.0,29.0,5.0,68.0,88.0,121.0,71.0,18.0
1011011101010010,206.0,83.0,61.0,279.0,286.0,271.0,270.0,213.0
1010110101011101,206.0,27.0,9.0,57.0,27.0,51.0,19.0,120.0
1010100111110011,206.0,28.0,41.0,7.0,2.0,68.0,26.0,0.0
1010010110000011,206.0,90.0,123.0,214.0,447.0,305.0,204.0,275.0
1010001101011011,206.0,38.0,41.0,62.0,85.0,88.0,149.0,99.0
1001101110011101,206.0,40.0,20.0,67.0,134.0,93.0,72.0,237.0
0111110001110001,206.0,40.0,2.0,126.0,57.0,56.0,43.0,108.0
0111010101101011,206.0,99.0,8.0,128.0,265.0,199.0,82.0,113.0
0110110101001110,206.0,57.0,2.0,20.0,25.0,17.0,12.0,6.0
0101110000011000,206.0,15.0,6.0,70.0,47.0,44.0,18.0,63.0
0100100010011110,206.0,62.0,1.0,11.0,5.0,24.0,19.0,4.0
0011101000100010,206.0,20.0,32.0,29.0,33.0,34.0,27.0,27.0
0011010001111001,206.0,34.0,11.0,91.0,99.0,47.0,31.0,164.0
0010100001100110,206.0,11.0,0.0,6.0,16.0,32.0,22.0,10.0
1111111001000100,205.0,36.0,5.0,169.0,82.0,132.0,158.0,28.0
1111000000101000,205.0,251.0,256.0,665.0,606.0,730.0,645.0,470.0
1110100001000001,205.0,38.0,75.0,435.0,254.0,211.0,290.0,124.0
1101111001010010,205.0,33.0,18.0,39.0,45.0,122.0,90.0,17.0
1101101100011111,205.0,96.0,51.0,226.0,207.0,216.0,156.0,486.0
1101011101000001,205.0,168.0,146.0,362.0,262.0,261.0,321.0,156.0
1101011010010111,205.0,72.0,66.0,132.0,96.0,147.0,95.0,372.0
1100101001101001,205.0,99.0,48.0,96.0,159.0,214.0,197.0,55.0
1100001001101011,205.0,154.0,32.0,118.0,127.0,312.0,126.0,32.0
1011101100010101,205.0,109.0,13.0,48.0,118.0,135.0,131.0,302.0
1011101000000011,205.0,84.0,56.0,227.0,246.0,180.0,188.0,167.0
1011100001110100,205.0,18.0,5.0,130.0,59.0,43.0,37.0,161.0
1011011011110010,205.0,40.0,11.0,181.0,111.0,229.0,187.0,45.0
1010110011000011,205.0,50.0,73.0,111.0,195.0,163.0,55.0,5.0
1010011110100001,205.0,96.0,9.0,227.0,95.0,112.0,161.0,90.0
1000010010001011,205.0,71.0,53.0,165.0,260.0,205.0,130.0,136.0
1000001001001100,205.0,97.0,225.0,65.0,141.0,208.0,243.0,64.0
0111011110100111,205.0,15.0,4.0,51.0,77.0,49.0,43.0,116.0
0111011101111011,205.0,55.0,8.0,172.0,105.0,60.0,63.0,247.0
0111001001100100,205.0,20.0,12.0,20.0,114.0,58.0,78.0,18.0
0110101101001101,205.0,37.0,11.0,72.0,152.0,93.0,59.0,88.0
0110010001000010,205.0,161.0,26.0,285.0,195.0,374.0,300.0,59.0
0101000100000100,205.0,41.0,75.0,77.0,27.0,41.0,76.0,66.0
1111101010011001,204.0,54.0,26.0,266.0,273.0,135.0,163.0,248.0
1111100011100010,204.0,45.0,41.0,79.0,77.0,186.0,284.0,19.0
1111011111101010,204.0,82.0,111.0,159.0,107.0,385.0,206.0,50.0
1111010011000010,204.0,121.0,51.0,114.0,141.0,336.0,208.0,68.0
1110011001101110,204.0,58.0,72.0,138.0,113.0,113.0,73.0,46.0
1101101111001001,204.0,63.0,56.0,351.0,200.0,205.0,142.0,43.0
1101101000011110,204.0,200.0,126.0,301.0,235.0,177.0,175.0,195.0
1101100000000010,204.0,51.0,15.0,195.0,330.0,241.0,107.0,161.0
1101010011101000,204.0,81.0,63.0,159.0,78.0,260.0,144.0,5.0
1101001011101011,204.0,57.0,50.0,372.0,198.0,238.0,314.0,50.0
1101001001010010,204.0,108.0,16.0,84.0,110.0,90.0,149.0,56.0
1101000111110110,204.0,143.0,49.0,637.0,484.0,887.0,546.0,269.0
1101000000110100,204.0,33.0,11.0,123.0,78.0,92.0,38.0,68.0
1100101000000011,204.0,141.0,87.0,257.0,304.0,296.0,483.0,229.0
1100011100000010,204.0,163.0,43.0,214.0,215.0,301.0,210.0,139.0
1100010100001111,204.0,72.0,175.0,142.0,282.0,262.0,115.0,389.0
1100000111010010,204.0,9.0,7.0,39.0,21.0,32.0,35.0,1.0
1011101011000101,204.0,50.0,36.0,169.0,257.0,340.0,91.0,102.0
1011100011111100,204.0,19.0,8.0,56.0,46.0,57.0,38.0,28.0
1011010110010011,204.0,76.0,37.0,74.0,207.0,151.0,86.0,151.0
1011001001010001,204.0,14.0,8.0,58.0,150.0,227.0,100.0,136.0
1010110110001011,204.0,54.0,5.0,67.0,40.0,27.0,85.0,77.0
1010011110110111,204.0,59.0,78.0,48.0,38.0,31.0,57.0,101.0
1010010010010110,204.0,141.0,165.0,73.0,137.0,147.0,147.0,139.0
1010000001001001,204.0,104.0,5.0,46.0,50.0,99.0,28.0,50.0
1001101000100011,204.0,83.0,25.0,201.0,293.0,120.0,71.0,196.0
1000100110100000,204.0,6.0,1.0,40.0,84.0,113.0,11.0,88.0
1000010010101111,204.0,72.0,33.0,155.0,237.0,109.0,111.0,321.0
1000001011001001,204.0,128.0,127.0,179.0,127.0,146.0,208.0,20.0
0101100111000001,204.0,24.0,7.0,19.0,143.0,34.0,41.0,8.0
0101000111001111,204.0,13.0,9.0,179.0,109.0,67.0,78.0,97.0
0100100110011001,204.0,157.0,45.0,16.0,35.0,7.0,39.0,16.0
0100010001100110,204.0,195.0,54.0,248.0,261.0,446.0,349.0,41.0
0011100111011101,204.0,14.0,18.0,60.0,77.0,63.0,17.0,182.0
0001000110100100,204.0,25.0,6.0,27.0,70.0,37.0,24.0,19.0
0000010010111111,204.0,19.0,7.0,37.0,99.0,47.0,26.0,115.0
0000010010011010,204.0,68.0,10.0,97.0,130.0,125.0,61.0,33.0
1111001001011001,203.0,28.0,13.0,137.0,93.0,79.0,70.0,127.0
1111000100110100,203.0,107.0,52.0,116.0,177.0,126.0,199.0,114.0
1110111000001110,203.0,40.0,38.0,113.0,64.0,53.0,94.0,68.0
1110100011101101,203.0,16.0,34.0,59.0,19.0,19.0,26.0,14.0
1110010110000111,203.0,148.0,274.0,255.0,241.0,219.0,153.0,220.0
1110010100011011,203.0,253.0,56.0,314.0,496.0,281.0,247.0,387.0
1101010000001010,203.0,136.0,130.0,390.0,175.0,305.0,441.0,184.0
1101001101101011,203.0,113.0,23.0,238.0,306.0,160.0,146.0,32.0
1101000110101010,203.0,64.0,18.0,271.0,330.0,427.0,162.0,174.0
1101000100001011,203.0,236.0,97.0,212.0,490.0,613.0,229.0,371.0
1100111001001101,203.0,45.0,64.0,219.0,143.0,151.0,100.0,183.0
1100101101100000,203.0,96.0,15.0,183.0,62.0,262.0,116.0,6.0
1011111001110010,203.0,63.0,6.0,53.0,102.0,113.0,66.0,72.0
1011011101110011,203.0,70.0,17.0,92.0,136.0,88.0,156.0,206.0
1010110110100000,203.0,22.0,43.0,98.0,109.0,82.0,59.0,65.0
1010011111001011,203.0,61.0,16.0,114.0,37.0,182.0,54.0,17.0
1010010110011101,203.0,131.0,143.0,72.0,245.0,175.0,195.0,442.0
1010010001101011,203.0,207.0,107.0,204.0,332.0,354.0,331.0,151.0
1001110010011010,203.0,15.0,44.0,63.0,98.0,97.0,63.0,72.0
1001101110011111,203.0,36.0,19.0,80.0,99.0,68.0,53.0,127.0
1001100111101011,203.0,125.0,75.0,213.0,116.0,170.0,101.0,42.0
1001000100111100,203.0,187.0,155.0,46.0,64.0,124.0,38.0,107.0
1000011100010110,203.0,64.0,12.0,126.0,238.0,186.0,110.0,288.0
1000010000101011,203.0,164.0,53.0,166.0,296.0,136.0,180.0,254.0
0111001000100010,203.0,26.0,7.0,56.0,157.0,72.0,72.0,63.0
0110010100100100,203.0,67.0,67.0,138.0,156.0,80.0,66.0,108.0
0101111011001101,203.0,103.0,62.0,37.0,160.0,135.0,72.0,144.0
0101110011001001,203.0,62.0,19.0,112.0,82.0,94.0,82.0,7.0
0101101000001101,203.0,53.0,40.0,124.0,119.0,154.0,70.0,305.0
0101100011101101,203.0,39.0,26.0,161.0,146.0,178.0,41.0,158.0
0100010001011111,203.0,74.0,37.0,98.0,330.0,69.0,59.0,213.0
0100001101100111,203.0,27.0,29.0,209.0,81.0,105.0,51.0,42.0
0011100000101011,203.0,35.0,10.0,61.0,156.0,60.0,24.0,173.0
0001011011001101,203.0,95.0,60.0,51.0,86.0,71.0,67.0,90.0
1111111110010111,202.0,92.0,12.0,85.0,109.0,107.0,93.0,112.0
1111111001111101,202.0,53.0,15.0,229.0,112.0,104.0,78.0,174.0
1111100010011011,202.0,78.0,16.0,127.0,102.0,108.0,135.0,233.0
1111100000010000,202.0,68.0,14.0,230.0,252.0,124.0,152.0,146.0
1111011001110100,202.0,255.0,93.0,116.0,207.0,294.0,266.0,126.0
1111000001000011,202.0,122.0,200.0,253.0,593.0,479.0,399.0,199.0
1110110101010001,202.0,18.0,20.0,49.0,34.0,79.0,100.0,45.0
1110101100011110,202.0,76.0,29.0,172.0,133.0,104.0,86.0,127.0
1110100001110010,202.0,82.0,20.0,289.0,475.0,223.0,320.0,70.0
1110001101111001,202.0,46.0,8.0,220.0,110.0,77.0,78.0,49.0
1101010010100101,202.0,45.0,26.0,284.0,103.0,85.0,40.0,121.0
1101001000110001,202.0,74.0,20.0,126.0,54.0,74.0,58.0,199.0
1101000110010011,202.0,57.0,87.0,313.0,252.0,329.0,200.0,266.0
1100110111101010,202.0,78.0,13.0,213.0,22.0,261.0,185.0,6.0
1100010100001101,202.0,174.0,53.0,189.0,441.0,386.0,215.0,424.0
1100001111001111,202.0,66.0,47.0,143.0,86.0,137.0,176.0,52.0
1100001001101110,202.0,40.0,40.0,157.0,92.0,196.0,204.0,9.0
1000010110110001,202.0,58.0,21.0,139.0,177.0,209.0,172.0,150.0
1000010101101101,202.0,143.0,76.0,235.0,290.0,298.0,240.0,261.0
0111101111001101,202.0,71.0,90.0,123.0,192.0,77.0,37.0,192.0
0111011010001011,202.0,40.0,25.0,46.0,250.0,50.0,64.0,186.0
0111001010001101,202.0,56.0,8.0,55.0,147.0,82.0,52.0,349.0
0110110100011000,202.0,18.0,34.0,63.0,40.0,30.0,44.0,65.0
0101111011111001,202.0,25.0,10.0,62.0,79.0,77.0,59.0,36.0
0100010100000001,202.0,223.0,19.0,141.0,105.0,123.0,166.0,150.0
0100010010101010,202.0,149.0,55.0,337.0,308.0,370.0,304.0,43.0
0010111010001001,202.0,72.0,41.0,225.0,360.0,157.0,100.0,198.0
0001011000011011,202.0,64.0,36.0,71.0,185.0,40.0,74.0,295.0
0000010010000011,202.0,159.0,13.0,120.0,250.0,172.0,126.0,114.0
1111111110110111,201.0,24.0,18.0,108.0,61.0,52.0,37.0,62.0
1111011011100010,201.0,84.0,29.0,292.0,161.0,287.0,259.0,16.0
