variant,counts_9114_b_F_5,counts_9114_b_F_4,counts_9114_b_F_6,counts_9114_b_F_7,counts_9114_b_F_3,counts_9114_b_F_2,counts_9114_b_F_1,counts_9114_b_F_8
1101100000110101,155.0,64.0,57.0,136.0,30.0,18.0,28.0,145.0
1101011111001111,155.0,217.0,72.0,320.0,66.0,62.0,25.0,108.0
1101011100011110,155.0,125.0,54.0,166.0,36.0,16.0,32.0,73.0
1101011011001100,155.0,172.0,59.0,219.0,115.0,31.0,122.0,47.0
1101011010001101,155.0,216.0,106.0,154.0,154.0,223.0,139.0,360.0
1101010110100110,155.0,180.0,160.0,177.0,117.0,103.0,170.0,199.0
1101010110010000,155.0,183.0,60.0,29.0,50.0,38.0,45.0,34.0
1101010101011000,155.0,158.0,190.0,251.0,49.0,17.0,47.0,87.0
1101010010011000,155.0,232.0,65.0,164.0,86.0,26.0,42.0,129.0
1101010000001011,155.0,208.0,325.0,184.0,63.0,59.0,64.0,148.0
1101000101111010,155.0,122.0,360.0,269.0,110.0,50.0,188.0,80.0
1101000001100111,155.0,234.0,261.0,94.0,57.0,59.0,27.0,176.0
1101000000101100,155.0,294.0,209.0,248.0,90.0,41.0,145.0,184.0
1100111110110001,155.0,91.0,172.0,84.0,50.0,14.0,16.0,66.0
1100111001001110,155.0,141.0,69.0,24.0,86.0,37.0,22.0,29.0
1100111000111001,155.0,244.0,59.0,180.0,138.0,66.0,104.0,179.0
1100111000001010,155.0,255.0,67.0,287.0,106.0,16.0,46.0,56.0
1100110111011010,155.0,130.0,75.0,21.0,59.0,6.0,12.0,14.0
1100110101101010,155.0,322.0,81.0,65.0,86.0,19.0,30.0,17.0
1100110011100101,155.0,81.0,47.0,59.0,75.0,10.0,10.0,17.0
1100101100001100,155.0,129.0,98.0,70.0,53.0,16.0,86.0,59.0
1100101011000111,155.0,225.0,109.0,35.0,312.0,316.0,102.0,5.0
1100101000001100,155.0,190.0,41.0,56.0,165.0,34.0,38.0,39.0
1100100010011110,155.0,43.0,13.0,6.0,14.0,8.0,6.0,9.0
1100011111101000,155.0,350.0,62.0,85.0,156.0,6.0,34.0,7.0
1100011111100001,155.0,334.0,82.0,67.0,144.0,63.0,34.0,35.0
1100011101000011,155.0,153.0,83.0,33.0,101.0,82.0,44.0,62.0
1100011100011110,155.0,103.0,137.0,284.0,125.0,10.0,56.0,336.0
1100011011010100,155.0,133.0,82.0,102.0,40.0,9.0,15.0,55.0
1100001100111100,155.0,106.0,52.0,164.0,165.0,185.0,17.0,155.0
1100001100011010,155.0,189.0,129.0,206.0,109.0,102.0,97.0,91.0
1100001100000110,155.0,115.0,35.0,46.0,50.0,6.0,121.0,90.0
1100001000011101,155.0,67.0,49.0,64.0,57.0,33.0,64.0,164.0
1011111101100100,155.0,140.0,26.0,38.0,279.0,62.0,26.0,10.0
1011111010011000,155.0,157.0,77.0,198.0,42.0,16.0,29.0,68.0
1011101101010010,155.0,164.0,133.0,182.0,53.0,22.0,13.0,216.0
1011101001100000,155.0,170.0,79.0,125.0,45.0,7.0,33.0,60.0
1011100111001110,155.0,45.0,67.0,192.0,17.0,4.0,8.0,16.0
1011100110110001,155.0,106.0,140.0,118.0,33.0,367.0,90.0,149.0
1011100110011001,155.0,55.0,59.0,78.0,31.0,36.0,22.0,264.0
1011100001101100,155.0,186.0,110.0,145.0,34.0,13.0,93.0,114.0
1011011110100011,155.0,135.0,103.0,329.0,140.0,18.0,38.0,251.0
1011011010010000,155.0,130.0,63.0,164.0,18.0,21.0,42.0,30.0
1011010000000011,155.0,143.0,117.0,81.0,50.0,27.0,40.0,200.0
1011001001001001,155.0,124.0,106.0,169.0,46.0,32.0,64.0,208.0
1011000011101110,155.0,56.0,70.0,45.0,54.0,2.0,8.0,16.0
1011000011010010,155.0,145.0,110.0,83.0,68.0,12.0,27.0,14.0
1010110101111000,155.0,29.0,13.0,78.0,26.0,9.0,8.0,19.0
1010101010011101,155.0,49.0,40.0,51.0,29.0,15.0,76.0,104.0
1010011001100111,155.0,96.0,31.0,113.0,76.0,57.0,24.0,82.0
1010010100100101,155.0,369.0,149.0,163.0,155.0,61.0,132.0,209.0
1010010011000111,155.0,272.0,126.0,161.0,107.0,31.0,69.0,64.0
1010001010100011,155.0,160.0,79.0,196.0,53.0,15.0,78.0,130.0
1001111101101110,155.0,116.0,242.0,40.0,81.0,16.0,5.0,5.0
1001101111111001,155.0,98.0,93.0,173.0,132.0,8.0,22.0,125.0
1001101001111010,155.0,229.0,292.0,119.0,95.0,15.0,63.0,133.0
1001101000010111,155.0,93.0,192.0,113.0,96.0,21.0,115.0,257.0
1001100111101110,155.0,97.0,164.0,45.0,67.0,22.0,35.0,2.0
1001100111010011,155.0,73.0,136.0,102.0,47.0,12.0,17.0,57.0
1001100010000111,155.0,75.0,51.0,119.0,39.0,51.0,28.0,205.0
1001011100010011,155.0,154.0,88.0,65.0,84.0,68.0,99.0,234.0
1001010011001100,155.0,106.0,108.0,60.0,31.0,81.0,31.0,23.0
1001000110010011,155.0,207.0,224.0,327.0,151.0,18.0,140.0,422.0
1001000101000001,155.0,47.0,123.0,126.0,32.0,9.0,74.0,78.0
1001000011100101,155.0,96.0,133.0,103.0,237.0,58.0,21.0,106.0
1000111011101001,155.0,190.0,29.0,184.0,52.0,7.0,19.0,3.0
1000111011000111,155.0,107.0,69.0,43.0,126.0,53.0,19.0,4.0
1000101110011100,155.0,87.0,61.0,85.0,45.0,45.0,40.0,34.0
1000101101001011,155.0,97.0,67.0,17.0,48.0,10.0,30.0,9.0
1000011111100011,155.0,294.0,69.0,25.0,133.0,8.0,19.0,20.0
1000001001100010,155.0,185.0,157.0,53.0,196.0,13.0,41.0,8.0
0111101111010000,155.0,144.0,175.0,133.0,91.0,15.0,24.0,33.0
0111101101101010,155.0,59.0,126.0,89.0,129.0,30.0,15.0,36.0
0111101000110111,155.0,73.0,45.0,351.0,13.0,17.0,65.0,194.0
0111100010011010,155.0,67.0,78.0,165.0,64.0,9.0,27.0,67.0
0111100001101011,155.0,79.0,84.0,91.0,37.0,17.0,64.0,14.0
0111011011110000,155.0,57.0,33.0,37.0,90.0,9.0,23.0,6.0
0111011001001011,155.0,167.0,156.0,214.0,56.0,33.0,29.0,238.0
0111001101001000,155.0,62.0,96.0,31.0,161.0,3.0,28.0,2.0
0110101101000000,155.0,109.0,96.0,41.0,98.0,8.0,8.0,17.0
0110010101010100,155.0,130.0,81.0,118.0,39.0,12.0,33.0,111.0
0110010100010100,155.0,202.0,60.0,142.0,57.0,100.0,67.0,86.0
0110010010111110,155.0,61.0,89.0,108.0,39.0,10.0,23.0,154.0
0110010010100010,155.0,222.0,256.0,265.0,130.0,27.0,70.0,58.0
0110010001110101,155.0,219.0,146.0,158.0,82.0,29.0,29.0,222.0
0110010000111101,155.0,117.0,92.0,120.0,37.0,29.0,96.0,301.0
0110001101010010,155.0,89.0,234.0,210.0,66.0,9.0,6.0,25.0
0110001010000011,155.0,90.0,80.0,84.0,71.0,9.0,47.0,84.0
0101110101000001,155.0,107.0,58.0,47.0,85.0,27.0,7.0,28.0
0101101010101100,155.0,71.0,83.0,83.0,25.0,5.0,33.0,30.0
0101011110010000,155.0,91.0,139.0,127.0,38.0,65.0,150.0,118.0
0101011100101011,155.0,93.0,174.0,219.0,73.0,22.0,17.0,166.0
0101000110010010,155.0,199.0,282.0,175.0,116.0,36.0,27.0,113.0
0100101111011100,155.0,104.0,133.0,16.0,52.0,7.0,4.0,5.0
0100101101111101,155.0,164.0,73.0,108.0,148.0,8.0,26.0,157.0
0100010000110010,155.0,149.0,132.0,195.0,72.0,75.0,73.0,87.0
0010010101011010,155.0,92.0,154.0,264.0,136.0,32.0,71.0,60.0
0001101000111101,155.0,91.0,300.0,488.0,94.0,14.0,76.0,752.0
0000010011110011,155.0,147.0,238.0,88.0,99.0,12.0,14.0,24.0
1111111110100010,154.0,194.0,142.0,228.0,94.0,12.0,31.0,36.0
1111111101101111,154.0,126.0,110.0,268.0,141.0,70.0,7.0,367.0
1111111011101001,154.0,104.0,48.0,59.0,54.0,21.0,23.0,9.0
1111110101010111,154.0,47.0,105.0,70.0,51.0,16.0,26.0,157.0
1111110010010111,154.0,88.0,114.0,77.0,30.0,16.0,33.0,149.0
1111110001101100,154.0,102.0,48.0,98.0,153.0,21.0,40.0,34.0
1111101011110111,154.0,154.0,93.0,84.0,101.0,88.0,137.0,129.0
1111101010101011,154.0,102.0,231.0,112.0,92.0,24.0,19.0,214.0
1111100111010001,154.0,104.0,138.0,82.0,164.0,66.0,42.0,51.0
1111100100000010,154.0,114.0,160.0,44.0,103.0,52.0,38.0,50.0
1111100010100011,154.0,114.0,168.0,247.0,114.0,98.0,106.0,318.0
1111011010101110,154.0,189.0,107.0,276.0,103.0,14.0,17.0,163.0
1111011001111110,154.0,249.0,165.0,192.0,138.0,21.0,36.0,97.0
1111010100110101,154.0,242.0,104.0,89.0,54.0,9.0,19.0,217.0
1111001111111010,154.0,196.0,97.0,50.0,56.0,24.0,11.0,8.0
1111001110101100,154.0,61.0,108.0,201.0,39.0,19.0,15.0,146.0
1111000110110100,154.0,78.0,70.0,87.0,67.0,15.0,16.0,56.0
1111000110100100,154.0,188.0,75.0,460.0,63.0,41.0,33.0,253.0
1111000110000000,154.0,165.0,22.0,32.0,31.0,7.0,19.0,21.0
1111000100000101,154.0,73.0,87.0,146.0,50.0,69.0,41.0,159.0
1110111011110011,154.0,234.0,131.0,108.0,215.0,14.0,48.0,167.0
1110111001101011,154.0,87.0,95.0,87.0,85.0,82.0,61.0,9.0
1110111001001011,154.0,257.0,249.0,297.0,304.0,69.0,15.0,168.0
1110110111101010,154.0,146.0,168.0,77.0,119.0,23.0,13.0,2.0
1110101111011010,154.0,152.0,109.0,145.0,143.0,36.0,10.0,32.0
1110101111001000,154.0,171.0,93.0,61.0,51.0,14.0,7.0,1.0
1110101101001100,154.0,85.0,211.0,114.0,81.0,255.0,91.0,71.0
1110101001101100,154.0,228.0,81.0,170.0,170.0,23.0,76.0,49.0
1110011011101101,154.0,203.0,91.0,75.0,64.0,220.0,287.0,57.0
1110010100011000,154.0,266.0,177.0,262.0,121.0,63.0,48.0,165.0
1110010000011101,154.0,279.0,148.0,238.0,138.0,90.0,122.0,555.0
1101111111000101,154.0,114.0,48.0,162.0,131.0,8.0,36.0,94.0
1101111100010111,154.0,67.0,91.0,88.0,115.0,42.0,17.0,172.0
1101110101100010,154.0,224.0,157.0,115.0,205.0,22.0,65.0,21.0
1101110001000100,154.0,406.0,102.0,170.0,34.0,67.0,20.0,14.0
1101101010010011,154.0,286.0,77.0,238.0,172.0,161.0,130.0,214.0
1101101000111001,154.0,233.0,249.0,223.0,157.0,9.0,90.0,309.0
1101100110101110,154.0,81.0,153.0,151.0,91.0,30.0,13.0,93.0
1101100101100100,154.0,123.0,128.0,37.0,90.0,25.0,70.0,13.0
1101100100001101,154.0,147.0,37.0,363.0,69.0,91.0,83.0,183.0
1101011111110111,154.0,185.0,46.0,145.0,85.0,11.0,71.0,44.0
1101011110010000,154.0,219.0,119.0,98.0,91.0,191.0,98.0,149.0
1101011010000101,154.0,220.0,149.0,149.0,175.0,352.0,285.0,444.0
1101010111111010,154.0,151.0,126.0,192.0,89.0,7.0,67.0,26.0
1101010110000110,154.0,53.0,163.0,27.0,88.0,47.0,10.0,127.0
1101010101100111,154.0,230.0,97.0,217.0,93.0,42.0,51.0,119.0
1101010101100110,154.0,177.0,198.0,265.0,65.0,19.0,16.0,29.0
1101010100000000,154.0,254.0,158.0,74.0,182.0,19.0,37.0,127.0
1101010001111110,154.0,128.0,99.0,287.0,57.0,23.0,19.0,89.0
1101001111111011,154.0,64.0,80.0,346.0,117.0,35.0,60.0,100.0
1101001011011111,154.0,127.0,95.0,48.0,39.0,39.0,17.0,187.0
1101001000110010,154.0,140.0,102.0,178.0,28.0,54.0,82.0,98.0
1101001000010101,154.0,107.0,105.0,88.0,62.0,42.0,69.0,248.0
1101000110001101,154.0,170.0,39.0,157.0,61.0,11.0,41.0,90.0
1101000101001000,154.0,144.0,59.0,147.0,60.0,59.0,71.0,11.0
1101000010111001,154.0,240.0,199.0,149.0,256.0,87.0,105.0,347.0
1101000000011101,154.0,128.0,150.0,220.0,157.0,122.0,42.0,374.0
1100111100000010,154.0,99.0,126.0,68.0,66.0,31.0,32.0,73.0
1100111001110110,154.0,293.0,47.0,40.0,26.0,6.0,13.0,71.0
1100110101000111,154.0,149.0,104.0,55.0,87.0,4.0,124.0,164.0
1100110000010110,154.0,114.0,149.0,248.0,304.0,164.0,77.0,67.0
1100101101110111,154.0,170.0,150.0,206.0,172.0,81.0,50.0,176.0
1100011101101010,154.0,236.0,75.0,79.0,129.0,41.0,120.0,8.0
1100011101000010,154.0,271.0,129.0,77.0,164.0,17.0,81.0,34.0
1100010001011101,154.0,256.0,145.0,325.0,109.0,50.0,99.0,350.0
1100001111100001,154.0,255.0,156.0,141.0,108.0,73.0,36.0,24.0
1100001101011001,154.0,259.0,134.0,39.0,134.0,14.0,14.0,104.0
1100001101000000,154.0,160.0,26.0,94.0,47.0,28.0,20.0,3.0
1100001100100000,154.0,105.0,128.0,82.0,87.0,9.0,166.0,16.0
1100001000001010,154.0,183.0,76.0,138.0,120.0,13.0,97.0,42.0
1011111100110101,154.0,192.0,18.0,82.0,22.0,52.0,4.0,292.0
1011101111000110,154.0,80.0,30.0,48.0,50.0,16.0,13.0,8.0
1011101010000000,154.0,262.0,247.0,371.0,128.0,137.0,79.0,119.0
1011100101101111,154.0,83.0,41.0,190.0,45.0,9.0,13.0,198.0
1011100101100100,154.0,98.0,178.0,133.0,62.0,3.0,71.0,23.0
1011100100101110,154.0,175.0,153.0,265.0,65.0,30.0,105.0,230.0
1011011110010011,154.0,170.0,96.0,140.0,161.0,34.0,51.0,267.0
1011011010101100,154.0,115.0,83.0,106.0,54.0,16.0,40.0,90.0
1011011000000011,154.0,239.0,108.0,257.0,74.0,137.0,173.0,203.0
1011010100011001,154.0,97.0,42.0,160.0,78.0,69.0,59.0,225.0
1011001100010000,154.0,91.0,35.0,101.0,104.0,12.0,27.0,114.0
1011001011010110,154.0,118.0,92.0,160.0,13.0,9.0,7.0,34.0
1011001001001000,154.0,78.0,52.0,84.0,22.0,52.0,20.0,29.0
1011001000100100,154.0,74.0,38.0,44.0,8.0,36.0,17.0,127.0
1011000000101100,154.0,234.0,59.0,167.0,82.0,82.0,65.0,182.0
1011000000001101,154.0,59.0,108.0,145.0,245.0,126.0,86.0,90.0
1010101100100001,154.0,161.0,120.0,69.0,162.0,62.0,11.0,97.0
1010101011010111,154.0,90.0,161.0,195.0,161.0,6.0,33.0,29.0
1010101000000111,154.0,103.0,105.0,183.0,20.0,19.0,47.0,146.0
1010011101100010,154.0,187.0,85.0,102.0,112.0,13.0,17.0,23.0
1010011101010011,154.0,102.0,139.0,76.0,113.0,13.0,52.0,115.0
1010010100000110,154.0,117.0,114.0,143.0,123.0,44.0,69.0,75.0
1010001000011100,154.0,133.0,117.0,94.0,53.0,42.0,72.0,98.0
1001111110100000,154.0,102.0,158.0,109.0,42.0,26.0,51.0,57.0
1001111011010010,154.0,261.0,133.0,156.0,115.0,9.0,17.0,16.0
1001111001001100,154.0,188.0,205.0,79.0,185.0,26.0,22.0,24.0
1001111000010110,154.0,160.0,91.0,41.0,39.0,13.0,21.0,172.0
1001111000000011,154.0,82.0,117.0,253.0,89.0,32.0,35.0,199.0
1001110011100010,154.0,154.0,45.0,14.0,111.0,6.0,10.0,3.0
1001110010011001,154.0,117.0,35.0,34.0,33.0,8.0,26.0,149.0
1001110000011010,154.0,219.0,89.0,264.0,48.0,45.0,26.0,31.0
1001101111101001,154.0,362.0,99.0,109.0,88.0,30.0,109.0,20.0
1001101100011110,154.0,63.0,309.0,177.0,51.0,22.0,21.0,111.0
1001101100001010,154.0,171.0,139.0,46.0,64.0,49.0,15.0,55.0
1001100011100010,154.0,155.0,92.0,34.0,104.0,10.0,42.0,3.0
1001011011110001,154.0,113.0,80.0,130.0,45.0,29.0,48.0,107.0
1001011011101100,154.0,246.0,85.0,81.0,47.0,11.0,31.0,26.0
1001011011001100,154.0,215.0,121.0,109.0,80.0,18.0,86.0,14.0
1001001101110101,154.0,213.0,143.0,69.0,63.0,14.0,29.0,198.0
1001001010110010,154.0,173.0,62.0,215.0,49.0,8.0,16.0,74.0
1000111010011110,154.0,84.0,66.0,110.0,72.0,45.0,63.0,24.0
1000101110011010,154.0,126.0,61.0,69.0,59.0,12.0,11.0,42.0
1000101100110001,154.0,202.0,147.0,161.0,33.0,6.0,8.0,140.0
1000101010101011,154.0,102.0,200.0,143.0,50.0,23.0,29.0,44.0
1000101000100011,154.0,163.0,111.0,121.0,79.0,48.0,40.0,60.0
1000011101000010,154.0,134.0,32.0,16.0,55.0,12.0,22.0,5.0
1000010011000101,154.0,200.0,106.0,95.0,102.0,29.0,136.0,26.0
1000001111111010,154.0,158.0,96.0,64.0,100.0,7.0,9.0,2.0
1000001110110010,154.0,193.0,212.0,58.0,47.0,65.0,39.0,55.0
0111110111001010,154.0,27.0,31.0,59.0,12.0,1.0,4.0,2.0
0111101100001010,154.0,92.0,325.0,122.0,45.0,36.0,54.0,51.0
0111011111010001,154.0,123.0,105.0,245.0,76.0,23.0,47.0,237.0
0111010010000000,154.0,130.0,154.0,239.0,76.0,25.0,89.0,32.0
0111001101010100,154.0,107.0,191.0,177.0,19.0,16.0,26.0,52.0
0110110111101010,154.0,126.0,51.0,23.0,90.0,16.0,2.0,1.0
0110011101111100,154.0,108.0,31.0,77.0,23.0,2.0,12.0,59.0
0110011001101101,154.0,64.0,15.0,51.0,69.0,16.0,68.0,93.0
0110010110101001,154.0,99.0,108.0,230.0,79.0,35.0,30.0,129.0
0110010011111101,154.0,216.0,87.0,153.0,70.0,14.0,37.0,164.0
0110010011111100,154.0,168.0,121.0,166.0,87.0,104.0,69.0,28.0
0110010010000001,154.0,145.0,134.0,143.0,199.0,14.0,68.0,126.0
0110010001110100,154.0,162.0,126.0,146.0,73.0,20.0,32.0,49.0
0110001100001001,154.0,59.0,26.0,72.0,46.0,3.0,8.0,51.0
0101111011000101,154.0,101.0,54.0,80.0,48.0,5.0,27.0,18.0
0101101111110010,154.0,110.0,52.0,35.0,70.0,6.0,28.0,5.0
0101101110010011,154.0,123.0,189.0,261.0,126.0,28.0,46.0,320.0
0101101100101101,154.0,131.0,232.0,216.0,57.0,41.0,28.0,360.0
0101101100000010,154.0,197.0,151.0,170.0,58.0,8.0,20.0,17.0
0101100011111011,154.0,129.0,160.0,142.0,32.0,6.0,33.0,74.0
0101100010001001,154.0,74.0,49.0,99.0,28.0,42.0,17.0,133.0
0101011000011010,154.0,248.0,149.0,152.0,97.0,13.0,75.0,91.0
0101010111111001,154.0,147.0,154.0,118.0,103.0,7.0,64.0,70.0
0101010011100111,154.0,259.0,158.0,244.0,31.0,59.0,5.0,43.0
0101010011100001,154.0,90.0,93.0,44.0,32.0,8.0,20.0,26.0
0101000000001110,154.0,146.0,68.0,139.0,58.0,18.0,127.0,43.0
0100101111101110,154.0,126.0,52.0,91.0,165.0,24.0,10.0,9.0
0100101101000011,154.0,82.0,110.0,41.0,26.0,7.0,15.0,20.0
0100101001011010,154.0,102.0,37.0,146.0,108.0,12.0,7.0,9.0
0100100100010010,154.0,62.0,26.0,29.0,35.0,21.0,18.0,4.0
0100011110010111,154.0,48.0,80.0,180.0,21.0,9.0,7.0,74.0
0100011011100011,154.0,195.0,36.0,39.0,45.0,8.0,9.0,1.0
0100010111111111,154.0,94.0,162.0,114.0,72.0,12.0,37.0,58.0
0100010110001100,154.0,217.0,288.0,169.0,69.0,33.0,136.0,91.0
0100010110000011,154.0,174.0,112.0,322.0,85.0,21.0,29.0,89.0
0100010011100100,154.0,158.0,36.0,131.0,128.0,6.0,34.0,19.0
0100010011001110,154.0,200.0,100.0,68.0,79.0,60.0,34.0,13.0
0100001111101110,154.0,107.0,58.0,76.0,34.0,3.0,3.0,3.0
0010010111101010,154.0,184.0,225.0,75.0,134.0,39.0,37.0,31.0
0010010111001110,154.0,83.0,121.0,87.0,94.0,15.0,12.0,23.0
0010010101101011,154.0,117.0,233.0,121.0,71.0,21.0,20.0,94.0
1111111111100100,153.0,300.0,247.0,99.0,101.0,9.0,36.0,26.0
1111110111001101,153.0,98.0,107.0,178.0,155.0,36.0,8.0,37.0
1111101101011010,153.0,141.0,151.0,284.0,105.0,46.0,53.0,118.0
1111101101010111,153.0,108.0,94.0,92.0,132.0,52.0,15.0,327.0
1111101100111010,153.0,364.0,189.0,222.0,105.0,11.0,69.0,134.0
1111100111111101,153.0,145.0,149.0,182.0,112.0,52.0,297.0,148.0
1111100011010011,153.0,73.0,91.0,93.0,102.0,37.0,19.0,126.0
1111100010101001,153.0,105.0,71.0,143.0,197.0,23.0,77.0,187.0
1111100001111100,153.0,157.0,102.0,102.0,36.0,28.0,119.0,73.0
1111011111111011,153.0,159.0,93.0,111.0,88.0,44.0,60.0,100.0
1111011110101111,153.0,102.0,102.0,158.0,72.0,66.0,107.0,237.0
1111011011110011,153.0,255.0,73.0,98.0,146.0,79.0,34.0,202.0
1111011011011011,153.0,290.0,93.0,215.0,97.0,16.0,17.0,70.0
1111010111100001,153.0,535.0,194.0,284.0,752.0,445.0,543.0,44.0
1111010111011101,153.0,223.0,187.0,489.0,133.0,22.0,182.0,409.0
1111010101101101,153.0,175.0,154.0,164.0,104.0,33.0,26.0,282.0
1111010010011110,153.0,180.0,46.0,112.0,148.0,22.0,21.0,177.0
1111010010001001,153.0,130.0,53.0,65.0,55.0,32.0,39.0,101.0
1111001100101001,153.0,116.0,37.0,178.0,41.0,44.0,171.0,163.0
1111000111111100,153.0,123.0,111.0,126.0,158.0,15.0,18.0,128.0
1111000110001100,153.0,176.0,121.0,131.0,112.0,170.0,34.0,96.0
1111000011001101,153.0,241.0,174.0,174.0,56.0,34.0,263.0,236.0
1110111101010011,153.0,125.0,150.0,88.0,120.0,9.0,46.0,133.0
1110110110011001,153.0,68.0,39.0,75.0,95.0,32.0,40.0,301.0
1110101010001111,153.0,113.0,64.0,53.0,77.0,21.0,28.0,119.0
1110101000010011,153.0,176.0,128.0,95.0,123.0,108.0,48.0,261.0
1110011100011010,153.0,267.0,114.0,412.0,340.0,25.0,32.0,176.0
1110011001111011,153.0,308.0,156.0,193.0,208.0,52.0,105.0,360.0
1110011000101010,153.0,143.0,100.0,173.0,393.0,28.0,50.0,225.0
1110010010111001,153.0,313.0,123.0,241.0,148.0,163.0,73.0,188.0
1110010001011100,153.0,303.0,126.0,227.0,205.0,103.0,325.0,237.0
1110001111100010,153.0,254.0,103.0,71.0,152.0,239.0,14.0,1.0
1110001110100101,153.0,65.0,60.0,103.0,51.0,24.0,12.0,188.0
1110001100011101,153.0,177.0,30.0,90.0,66.0,69.0,34.0,137.0
1101111111010000,153.0,139.0,91.0,28.0,113.0,25.0,70.0,32.0
1101111001000010,153.0,354.0,70.0,78.0,73.0,103.0,22.0,40.0
1101110110000110,153.0,100.0,49.0,118.0,63.0,8.0,5.0,12.0
1101110011101111,153.0,61.0,76.0,139.0,163.0,71.0,47.0,24.0
1101101111111000,153.0,186.0,74.0,148.0,122.0,37.0,59.0,72.0
1101101100110111,153.0,88.0,91.0,151.0,87.0,35.0,18.0,144.0
1101101100010111,153.0,147.0,164.0,226.0,162.0,237.0,188.0,253.0
1101101011110110,153.0,120.0,84.0,91.0,183.0,40.0,14.0,24.0
1101101010101111,153.0,122.0,96.0,267.0,59.0,53.0,55.0,262.0
1101101000001110,153.0,256.0,174.0,306.0,165.0,55.0,87.0,118.0
1101100011110100,153.0,84.0,57.0,67.0,106.0,13.0,49.0,8.0
1101100000110000,153.0,77.0,55.0,83.0,40.0,18.0,22.0,40.0
1101011100011000,153.0,213.0,86.0,162.0,76.0,61.0,34.0,139.0
1101011011011010,153.0,255.0,71.0,140.0,95.0,23.0,19.0,4.0
1101011010101001,153.0,319.0,185.0,127.0,85.0,49.0,39.0,181.0
1101011001000110,153.0,268.0,193.0,177.0,124.0,63.0,42.0,28.0
1101010100011110,153.0,67.0,72.0,146.0,99.0,68.0,134.0,100.0
1101010001100000,153.0,169.0,103.0,31.0,55.0,34.0,66.0,35.0
1101010001010111,153.0,170.0,123.0,101.0,70.0,56.0,42.0,326.0
1101010001000111,153.0,529.0,155.0,320.0,192.0,106.0,80.0,168.0
1101001111000010,153.0,245.0,308.0,221.0,171.0,40.0,152.0,24.0
1101000110101001,153.0,138.0,147.0,193.0,79.0,14.0,44.0,200.0
1100111101110100,153.0,162.0,101.0,224.0,47.0,12.0,24.0,31.0
1100110101100000,153.0,130.0,113.0,9.0,48.0,14.0,39.0,67.0
1100110001001000,153.0,53.0,28.0,18.0,41.0,11.0,23.0,4.0
1100101100111101,153.0,135.0,228.0,115.0,169.0,45.0,24.0,281.0
1100011101100010,153.0,304.0,41.0,309.0,96.0,88.0,30.0,18.0
1100011100101011,153.0,166.0,97.0,172.0,154.0,18.0,41.0,173.0
1100011010111011,153.0,157.0,113.0,113.0,80.0,28.0,31.0,185.0
1100001111010101,153.0,162.0,242.0,157.0,58.0,51.0,53.0,36.0
1011111111011011,153.0,90.0,72.0,212.0,47.0,9.0,11.0,138.0
1011111110110010,153.0,57.0,51.0,114.0,41.0,5.0,11.0,52.0
1011111010010001,153.0,100.0,30.0,39.0,42.0,11.0,20.0,72.0
1011111000010000,153.0,106.0,56.0,78.0,68.0,22.0,125.0,63.0
1011110110010100,153.0,262.0,30.0,39.0,13.0,24.0,71.0,122.0
1011110010101000,153.0,34.0,102.0,61.0,52.0,28.0,5.0,14.0
1011101111010000,153.0,115.0,66.0,126.0,66.0,15.0,64.0,56.0
1011101110000101,153.0,119.0,54.0,143.0,61.0,23.0,94.0,96.0
1011100100010100,153.0,78.0,36.0,46.0,44.0,17.0,10.0,143.0
1011100000101010,153.0,189.0,137.0,112.0,219.0,83.0,13.0,84.0
1011100000100000,153.0,339.0,45.0,48.0,33.0,48.0,14.0,163.0
1011011101000011,153.0,222.0,219.0,159.0,125.0,21.0,61.0,66.0
1011011010010101,153.0,47.0,51.0,55.0,12.0,32.0,30.0,121.0
1011010111100101,153.0,282.0,52.0,189.0,117.0,99.0,57.0,97.0
1011010111000010,153.0,189.0,78.0,189.0,51.0,15.0,172.0,27.0
1011010100101011,153.0,61.0,83.0,62.0,60.0,13.0,170.0,266.0
1011010000001011,153.0,224.0,153.0,96.0,113.0,58.0,151.0,260.0
1011001010000010,153.0,153.0,76.0,182.0,243.0,249.0,38.0,118.0
1011000101101111,153.0,193.0,355.0,359.0,137.0,134.0,40.0,148.0
1011000010101000,153.0,211.0,101.0,101.0,88.0,33.0,153.0,105.0
1010110111011000,153.0,85.0,86.0,38.0,32.0,10.0,9.0,6.0
1010110101001010,153.0,84.0,24.0,11.0,21.0,4.0,3.0,2.0
1010110011010101,153.0,61.0,121.0,32.0,6.0,2.0,39.0,18.0
1010101111101011,153.0,155.0,148.0,53.0,133.0,12.0,24.0,7.0
1010101011000010,153.0,346.0,95.0,11.0,148.0,50.0,68.0,2.0
1010011101000101,153.0,64.0,21.0,65.0,15.0,63.0,98.0,28.0
1010011100101010,153.0,59.0,84.0,140.0,75.0,10.0,36.0,95.0
1010011010101010,153.0,85.0,53.0,108.0,29.0,8.0,92.0,22.0
1010010110101100,153.0,226.0,184.0,172.0,79.0,212.0,46.0,228.0
1010010000010101,153.0,132.0,122.0,82.0,60.0,42.0,223.0,196.0
1010001001100001,153.0,140.0,54.0,44.0,49.0,39.0,48.0,15.0
1001110111100110,153.0,111.0,116.0,95.0,53.0,9.0,41.0,3.0
1001110101011011,153.0,105.0,201.0,156.0,82.0,18.0,45.0,201.0
